city_slug,scenario,weather,strategy,n_steps,occupied_steps,paperb_met,paperb_people_activity_w_per_person,mean_operative_temp_c_occ,mean_pmv_occ,pmv_violation_pct_occ,pmv_abs_gt_1_0_pct_occ,mean_ppd_pct_occ,ppd_gt_25_pct_occ,adaptive_violation_pct_occ,mean_p_tail_occ,mean_warm_tail_occ,mean_cold_tail_occ,p95_p_tail_occ,mean_zone_p_tail_ge_0p20_pct_occ,max_zone_p_tail_mean_occ,max_zone_p_tail_ge_0p20_pct_occ,p90_zone_p_tail_mean_occ,p90_zone_p_tail_ge_0p20_pct_occ,relax_action_count,guard_hold_count,warm_protection_count,cold_protection_count,hvac_on_pct_all,mean_heating_setpoint_c,mean_cooling_setpoint_c,electricity_kwh,hvac_electricity_kwh,cooling_electricity_kwh,heating_electricity_kwh,fan_electricity_kwh,pump_electricity_kwh,natural_gas_kwh,zone_heating_kwh_thermal,zone_cooling_kwh_thermal,zone_hvac_kwh_thermal,peak_facility_electric_kw_15min,peak_hvac_electric_kw_15min,peak_cooling_electric_kw_15min,peak_fan_electric_kw_15min,peak_zone_hvac_kw_15min
ahmedabad,ssp245,ahmedabad_ssp245_near_2030s_hot_2034,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.253119188821085,0.0527482040229885,12.02705938697318,0.6585249042145593,6.9396403288005235,0.7662835249042145,7.95617816091954,0.0597467432728169,0.0389996586251775,0.0207470846476393,0.0980475998906396,0.0598659003831417,0.1008284824051052,7.429358237547892,0.0829258421256291,4.226532567049809,1991,0,1462,0,65.59646118721462,15.836044520547944,28.04185216894977,554158.4473608843,264544.70627929777,215012.5485524364,0.0,46280.866767863656,40.71777664945128,24843.359395877,0.0,476370.3571336543,476370.3571336543,182.7817022777984,112.90062920093716,86.45818936877255,26.340725168809566,176.07787037775168
ahmedabad,ssp245,ahmedabad_ssp245_near_2030s_typical_2032,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.18247147727261,0.0069501117496807,11.03927203065134,0.7782567049808429,6.924674317201902,0.8680555555555556,15.427442528735632,0.0616012845022371,0.0405346302403198,0.0210666542619172,0.0986525816553085,0.1556513409961685,0.0981746474806393,5.573515325670498,0.0818017934413048,2.693965517241379,1645,0,1306,0,64.98858447488584,15.83607305936073,28.055165525114155,535326.0140529127,245708.50535975312,200664.6145155704,0.3891429555521276,41792.20686174425,40.71777664945128,25050.005053836976,0.2032273658999685,464525.4679905684,464525.6712179343,177.11390779235938,107.02280172861776,80.34039891334284,26.340725168809566,174.90356529016185
ahmedabad,ssp585,ahmedabad_ssp585_baseline_2020s_heatwave_extreme_2027,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.438372564122375,0.1248633461047254,21.36015325670498,4.867097701149426,9.006148535717932,5.417863984674329,15.463362068965516,0.0680289346584183,0.0479165704656852,0.0201123641927331,0.1159119839308468,0.239463601532567,0.1169157888968075,10.60823754789272,0.0948953461027626,5.896791187739463,2329,0,1618,0,67.27739726027397,15.836044520547944,28.034403538812786,565187.9664647323,275601.15310945816,220782.6027051307,0.0,51567.27565466715,40.71777664945128,24974.20905606091,0.0,490142.1471731862,490142.1471731862,177.20121317739262,107.06304246216956,80.65049573510112,26.340725168809566,175.75019139508476
ahmedabad,ssp585,ahmedabad_ssp585_baseline_2020s_hot_2027,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.438372564122375,0.1248633461047254,21.36015325670498,4.867097701149426,9.006148535717932,5.417863984674329,15.463362068965516,0.0680289346584183,0.0479165704656852,0.0201123641927331,0.1159119839308468,0.239463601532567,0.1169157888968075,10.60823754789272,0.0948953461027626,5.896791187739463,2329,0,1618,0,67.27739726027397,15.836044520547944,28.034403538812786,565187.9664647323,275601.15310945816,220782.6027051307,0.0,51567.27565466715,40.71777664945128,24974.20905606091,0.0,490142.1471731862,490142.1471731862,177.20121317739262,107.06304246216956,80.65049573510112,26.340725168809566,175.75019139508476
ahmedabad,ssp585,ahmedabad_ssp585_baseline_2020s_typical_2025,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.280065304085173,0.0552413393997445,13.73323754789272,2.8017241379310347,7.69655826850219,3.071120689655172,10.859674329501916,0.0637266565601863,0.0430544495711896,0.0206722069889967,0.1077549540228672,0.1556513409961685,0.1073066958583277,9.51867816091954,0.0881447504513119,5.094588122605364,2210,0,1562,0,65.69063926940639,15.83607305936073,28.037350171232877,544292.7614668778,254688.77583942385,206488.74395808,0.0,44948.74595645885,40.71777664945128,24823.928163900942,0.0,477502.8493747596,477502.8493747596,182.24454331598193,112.1180574746648,85.34557319186491,26.340725168809566,174.47287234777653
ahmedabad,ssp585,ahmedabad_ssp585_late_2080s_heatwave_extreme_2088,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.584745501121823,0.2165516443167305,22.56345785440613,7.309626436781609,9.681585794331452,7.848419540229885,1.0057471264367817,0.0645724601120211,0.0448100006086708,0.0197624595033503,0.1144345071604987,0.2274904214559387,0.1176175479128985,12.21264367816092,0.0965511847609672,7.549090038314176,2769,0,1802,0,68.98116438356165,15.836044520547944,28.016010273972604,599649.5646987241,310044.0513565512,248376.41297463528,0.0,58416.35244509328,40.71777664945128,24752.768247134063,0.0,503973.4853415114,503973.4853415114,186.27269036159075,115.99371097329971,88.81956937102682,26.340725168809566,175.91650406348072
ahmedabad,ssp585,ahmedabad_ssp585_late_2080s_hot_2088,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.584745501121823,0.2165516443167305,22.56345785440613,7.309626436781609,9.681585794331452,7.848419540229885,1.0057471264367817,0.0645724601120211,0.0448100006086708,0.0197624595033503,0.1144345071604987,0.2274904214559387,0.1176175479128985,12.21264367816092,0.0965511847609672,7.549090038314176,2769,0,1802,0,68.98116438356165,15.836044520547944,28.016010273972604,599649.5646987241,310044.0513565512,248376.41297463528,0.0,58416.35244509328,40.71777664945128,24752.768247134063,0.0,503973.4853415114,503973.4853415114,186.27269036159075,115.99371097329971,88.81956937102682,26.340725168809566,175.91650406348072
ahmedabad,ssp585,ahmedabad_ssp585_late_2080s_typical_2087,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.35013930402738,0.0990053480204342,14.00862068965517,1.837883141762452,7.507076204479656,2.083333333333333,5.346024904214559,0.0610530163137275,0.0406995789818809,0.0203534373318465,0.1080895124064142,0.2693965517241379,0.1114192016440401,10.931513409961688,0.0911176195445345,6.770833333333333,2562,0,1712,0,66.72659817351598,15.83607305936073,28.021218607305936,573959.412280672,284342.3285728189,230586.75603468463,0.0,50504.27510539829,40.71777664945128,24760.724732527902,0.0,492531.9544093194,492531.9544093194,180.25240723538815,110.16772671659903,83.91584749882203,26.340725168809566,174.48148585789227
ahmedabad,ssp585,ahmedabad_ssp585_mid_2050s_heatwave_extreme_2051,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.33625075417745,0.0874280012771392,15.768678160919542,2.077346743295019,7.740549370165068,2.3587164750957856,8.908045977011495,0.0641489932984026,0.0434525979165534,0.0206963953818492,0.1091413083674176,0.101772030651341,0.1127536376962082,10.871647509578544,0.0923909196191438,6.920498084291188,2581,0,1712,0,66.86929223744292,15.836130136986302,28.02139697488585,564509.7074181946,274916.0027474741,220732.6164897935,1.678155937121393,50930.430628368915,40.71777664945128,25032.36803743767,1.3405038147984345,490812.3990197253,490813.7395235401,181.7209378868495,111.63743141397444,85.39395212882083,26.340725168809566,177.70987962924136
ahmedabad,ssp585,ahmedabad_ssp585_mid_2050s_hot_2050,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000005,27.3089037881886,0.0769006226053639,13.900862068965516,1.1673850574712643,7.345686814146135,1.3769157088122606,9.357040229885058,0.0619762899567384,0.041318858706586,0.0206574312501524,0.1051881171416294,0.0658524904214559,0.1059944376926898,8.937978927203066,0.0873980338909233,5.328065134099616,2243,0,1566,0,66.46118721461187,15.836044520547944,28.03309075342466,560551.0925956905,270947.5018467454,218513.0205426987,0.0,49183.195812891616,40.71777664945128,24805.773788596765,0.0,485810.81181481824,485810.81181481824,181.80238344101397,112.06155614537616,85.47572190463295,26.340725168809566,174.02879538364576
