weather,strategy,n_steps,occupied_steps,paperb_met,paperb_people_activity_w_per_person,mean_operative_temp_c_occ,mean_pmv_occ,pmv_violation_pct_occ,pmv_abs_gt_1_0_pct_occ,mean_ppd_pct_occ,ppd_gt_25_pct_occ,adaptive_violation_pct_occ,mean_p_tail_occ,mean_warm_tail_occ,mean_cold_tail_occ,p95_p_tail_occ,mean_zone_p_tail_ge_0p20_pct_occ,max_zone_p_tail_mean_occ,max_zone_p_tail_ge_0p20_pct_occ,p90_zone_p_tail_mean_occ,p90_zone_p_tail_ge_0p20_pct_occ,relax_action_count,guard_hold_count,warm_protection_count,cold_protection_count,hvac_on_pct_all,mean_heating_setpoint_c,mean_cooling_setpoint_c,electricity_kwh,hvac_electricity_kwh,cooling_electricity_kwh,heating_electricity_kwh,fan_electricity_kwh,pump_electricity_kwh,natural_gas_kwh,zone_heating_kwh_thermal,zone_cooling_kwh_thermal,zone_hvac_kwh_thermal,peak_facility_electric_kw_15min,peak_hvac_electric_kw_15min,peak_cooling_electric_kw_15min,peak_fan_electric_kw_15min,peak_zone_hvac_kw_15min
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,paperb_gate_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,27.377344788624278,0.10073196040868454,15.307710727969347,1.5684865900383143,7.620188332597643,1.766044061302682,13.224377394636017,0.06405683007525399,0.043659098648671874,0.02039773142658212,0.10698242345546322,0.023946360153256702,0.11228085364893088,10.955459770114942,0.09051837479727401,5.729166666666666,1137,0,1090,0,66.57248858447488,15.83607305936073,28.06820062785388,561035.2570312198,271440.3163204933,219193.4886833626,0.0,48995.548920928406,40.71777664945128,24862.149825003034,0.0,486057.3395191796,486057.3395191796,177.6660007619465,107.84403956709318,81.1644304794938,26.340725168809566,170.71180042851122
ahmedabad_ssp245_baseline_2020s_heatwave_extreme_2029,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,27.28336923623109,0.0657438138569604,16.433189655172413,1.5684865900383143,7.786408793953219,1.7840038314176248,10.093390804597702,0.06377757916107141,0.04307033593078852,0.02070724323028289,0.10368265764683052,0.023946360153256702,0.11316888734429793,10.53639846743295,0.09102824641260707,5.543582375478928,3759,0,2210,0,66.40696347031964,15.836215753424657,27.97775399543379,567141.3453429065,277546.40463218,221696.8404732056,0.0,52598.28544277204,40.71777664945128,24865.322068956804,0.0,486992.7690678258,486992.7690678258,177.6660007619465,107.84403956709318,81.1644304794938,26.340725168809566,175.67255592511248
ahmedabad_ssp245_baseline_2020s_hot_2029,paperb_gate_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,27.377344788624278,0.10073196040868454,15.307710727969347,1.5684865900383143,7.620188332597643,1.766044061302682,13.224377394636017,0.06405683007525399,0.043659098648671874,0.02039773142658212,0.10698242345546322,0.023946360153256702,0.11228085364893088,10.955459770114942,0.09051837479727401,5.729166666666666,1137,0,1090,0,66.57248858447488,15.83607305936073,28.06820062785388,561035.2570312198,271440.3163204933,219193.4886833626,0.0,48995.548920928406,40.71777664945128,24862.149825003034,0.0,486057.3395191796,486057.3395191796,177.6660007619465,107.84403956709318,81.1644304794938,26.340725168809566,170.71180042851122
ahmedabad_ssp245_baseline_2020s_hot_2029,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,27.28336923623109,0.0657438138569604,16.433189655172413,1.5684865900383143,7.786408793953219,1.7840038314176248,10.093390804597702,0.06377757916107141,0.04307033593078852,0.02070724323028289,0.10368265764683052,0.023946360153256702,0.11316888734429793,10.53639846743295,0.09102824641260707,5.543582375478928,3759,0,2210,0,66.40696347031964,15.836215753424657,27.97775399543379,567141.3453429065,277546.40463218,221696.8404732056,0.0,52598.28544277204,40.71777664945128,24865.322068956804,0.0,486992.7690678258,486992.7690678258,177.6660007619465,107.84403956709318,81.1644304794938,26.340725168809566,175.67255592511248
ahmedabad_ssp245_baseline_2020s_typical_2025,paperb_gate_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,27.28126958393501,0.058449433269476374,9.584530651340996,0.3532088122605364,6.681924705979524,0.40110153256704983,8.770354406130268,0.06101748463933259,0.040257451404484335,0.02076003323484826,0.10489864374946507,0.09578544061302681,0.10534186209889117,9.63242337164751,0.08574860658700931,6.112308429118774,1108,0,1072,0,65.23401826484019,15.83607305936073,28.06888555936073,545691.5579380884,256087.18347520626,208880.9273692921,0.0,43954.97161238932,40.71777664945128,24797.676467701356,0.0,479471.84469253116,479471.84469253116,178.39167997366792,108.30107235394466,82.22818313517374,26.340725168809566,169.80944886806205
ahmedabad_ssp245_baseline_2020s_typical_2025,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,27.18407424202475,0.02125730363984674,10.410680076628353,0.3532088122605364,6.7899015064875945,0.40110153256704983,3.681752873563218,0.060063401956256,0.0391014301547027,0.02096197180155328,0.09875329327591936,0.09578544061302681,0.10468935172620857,9.482758620689655,0.08530157424029014,5.890804597701149,3376,0,2034,0,65.08847031963471,15.836187214611872,27.987492865296804,552254.2092494285,262649.83478654624,211716.36829604782,0.0,47682.18199697347,40.71777664945128,24806.23443148409,0.0,480412.5893862599,480412.5893862599,178.3916805418932,108.30107271668118,82.22818313517374,26.340725168809566,175.59752344377858
ahmedabad_ssp245_late_2080s_heatwave_extreme_2081,paperb_gate_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,27.41691921268044,0.12616087962962963,14.23611111111111,1.3170498084291187,7.446963341052776,1.4188218390804597,10.554358237547893,0.0632812620244901,0.04240388507632075,0.02087737694816933,0.10913605836217151,0.035919540229885055,0.10987642431243165,10.596264367816092,0.09058735672234493,6.687021072796935,1104,0,1070,0,67.05764840182648,15.836044520547945,28.068642979452054,571510.5042276224,281915.52095454355,228506.6467803687,0.0,50157.59422164176,40.71777664945128,24853.77154642837,0.0,496747.0693801211,496747.0693801211,181.58492823482194,111.45176122248829,84.70790410361383,26.340725168809566,173.29381397561883
ahmedabad_ssp245_late_2080s_heatwave_extreme_2081,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,27.305409140660725,0.08348196040868457,15.672892720306514,1.323036398467433,7.617217251466811,1.4427681992337165,4.956896551724138,0.06256147706009069,0.04130949572088024,0.021251981339210444,0.1049353044653174,0.047892720306513405,0.10983573890646528,10.446599616858238,0.09031460369039533,6.447557471264368,3768,0,2199,0,66.89497716894978,15.83623002283105,27.971825057077627,578664.8676487926,289069.88437571365,231616.07404376182,0.0,54202.530379418706,40.71777664945128,24862.219395170938,0.0,497763.3437665306,497763.3437665306,181.58490121791448,111.45172813031422,84.70790410361383,26.340725168809566,176.91685901387578
ahmedabad_ssp245_late_2080s_hot_2081,paperb_gate_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,27.41691921268044,0.12616087962962963,14.23611111111111,1.3170498084291187,7.446963341052776,1.4188218390804597,10.554358237547893,0.0632812620244901,0.04240388507632075,0.02087737694816933,0.10913605836217151,0.035919540229885055,0.10987642431243165,10.596264367816092,0.09058735672234493,6.687021072796935,1104,0,1070,0,67.05764840182648,15.836044520547945,28.068642979452054,571510.5042276224,281915.52095454355,228506.6467803687,0.0,50157.59422164176,40.71777664945128,24853.77154642837,0.0,496747.0693801211,496747.0693801211,181.58492823482194,111.45176122248829,84.70790410361383,26.340725168809566,173.29381397561883
ahmedabad_ssp245_late_2080s_hot_2081,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,27.305409140660725,0.08348196040868457,15.672892720306514,1.323036398467433,7.617217251466811,1.4427681992337165,4.956896551724138,0.06256147706009069,0.04130949572088024,0.021251981339210444,0.1049353044653174,0.047892720306513405,0.10983573890646528,10.446599616858238,0.09031460369039533,6.447557471264368,3768,0,2199,0,66.89497716894978,15.83623002283105,27.971825057077627,578664.8676487926,289069.88437571365,231616.07404376182,0.0,54202.530379418706,40.71777664945128,24862.219395170938,0.0,497763.3437665306,497763.3437665306,181.58490121791448,111.45172813031422,84.70790410361383,26.340725168809566,176.91685901387578
