weather,strategy,n_steps,occupied_steps,paperb_met,paperb_people_activity_w_per_person,mean_operative_temp_c_occ,mean_pmv_occ,pmv_violation_pct_occ,pmv_abs_gt_1_0_pct_occ,mean_ppd_pct_occ,ppd_gt_25_pct_occ,adaptive_violation_pct_occ,mean_p_tail_occ,mean_warm_tail_occ,mean_cold_tail_occ,p95_p_tail_occ,mean_zone_p_tail_ge_0p20_pct_occ,max_zone_p_tail_mean_occ,max_zone_p_tail_ge_0p20_pct_occ,relax_action_count,guard_hold_count,warm_protection_count,cold_protection_count,hvac_on_pct_all,mean_heating_setpoint_c,mean_cooling_setpoint_c,electricity_kwh,hvac_electricity_kwh,cooling_electricity_kwh,heating_electricity_kwh,fan_electricity_kwh,pump_electricity_kwh,natural_gas_kwh,zone_heating_kwh_thermal,zone_cooling_kwh_thermal,zone_hvac_kwh_thermal,peak_facility_electric_kw_15min,peak_hvac_electric_kw_15min,peak_cooling_electric_kw_15min,peak_fan_electric_kw_15min,peak_zone_hvac_kw_15min
guangzhou_ssp585_late_2080s_heatwave_extreme_2086,paperb_ppd_guard_relax,2016,960,0.8543330000000002,93.20000000000003,29.138195516432155,0.9828319444444443,81.97916666666667,49.6875,29.182864236447895,51.770833333333336,6.458333333333334,0.10646410580844876,0.0950295666560569,0.011434539152391858,0.2393975908769156,8.020833333333334,0.19170225049215972,27.604166666666668,581,299,185,0,82.04365079365078,15.99491694616893,27.32205060928587,44027.07231543494,27182.895006089024,20750.931055480592,0.0,6241.692642173692,2.363329903105769,1340.344138482601,0.0,31200.757044083868,31200.757044083868,172.77662377713432,101.77707011064209,74.68795615913162,26.25569751804715,155.79125813680756
