weather,strategy,n_steps,occupied_steps,paperb_met,paperb_people_activity_w_per_person,mean_operative_temp_c_occ,mean_pmv_occ,pmv_violation_pct_occ,pmv_abs_gt_1_0_pct_occ,mean_ppd_pct_occ,ppd_gt_25_pct_occ,adaptive_violation_pct_occ,mean_p_tail_occ,mean_warm_tail_occ,mean_cold_tail_occ,p95_p_tail_occ,mean_zone_p_tail_ge_0p20_pct_occ,max_zone_p_tail_mean_occ,max_zone_p_tail_ge_0p20_pct_occ,relax_action_count,guard_hold_count,warm_protection_count,cold_protection_count,hvac_on_pct_all,mean_heating_setpoint_c,mean_cooling_setpoint_c,electricity_kwh,hvac_electricity_kwh,cooling_electricity_kwh,heating_electricity_kwh,fan_electricity_kwh,pump_electricity_kwh,natural_gas_kwh,zone_heating_kwh_thermal,zone_cooling_kwh_thermal,zone_hvac_kwh_thermal,peak_facility_electric_kw_15min,peak_hvac_electric_kw_15min,peak_cooling_electric_kw_15min,peak_fan_electric_kw_15min,peak_zone_hvac_kw_15min
kolkata_ssp585_baseline_2020s_heatwave_extreme_2027,diagnostic_reference,35040,16704,0.8543330000000003,93.20000000000003,25.589390863914414,-0.5590886813537675,72.5514846743295,9.11757662835249,16.210578514027514,11.85344827586207,2.2988505747126435,0.06924813530460015,0.046819658318845894,0.022428476985754252,0.11852375266982686,0.0,0.1042252977835406,5.597461685823755,0,0,0,0,59.651826484018265,16.767123287671232,27.13972602739726,560592.9768890997,270814.05849488755,208685.61743436626,68.78024002389965,58808.00069826595,40.71777664945128,24995.79556129007,45.12323453744055,440397.40505726996,440442.5282918074,174.52825484096087,104.41055884794118,77.31642379319918,26.261248976346344,163.47174409777807
kolkata_ssp585_baseline_2020s_heatwave_extreme_2027,paperb_adaptive_band_relax,35040,16704,0.8543330000000003,93.20000000000003,27.00891127767701,-0.02204940932311622,17.510775862068968,2.514367816091954,8.124349843784284,2.9154693486590038,17.696360153256705,0.06441973798695452,0.04466182435045642,0.01975791363649812,0.10578002269643028,0.011973180076628351,0.09751914793829938,4.034961685823755,1264,2857,1202,0,61.215753424657535,15.840625,28.030393835616437,533135.8277958798,243356.90940166768,198174.86844149517,0.6664298859411564,41929.714408055064,40.71777664945128,25031.300628397657,0.3490913321215985,419558.2921690408,419558.6412603729,174.52825484096087,104.41055884794118,77.31642379319918,26.261248976346344,172.14127413559828
kolkata_ssp585_baseline_2020s_heatwave_extreme_2027,paperb_gate_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,27.096217445257807,0.010816650702426562,13.212404214559387,1.6762452107279693,7.4567691705281325,1.861829501915709,20.306513409961685,0.06475850222255823,0.045514739361819476,0.01924376286073876,0.10762209005987941,0.011973180076628351,0.0971592267116152,3.807471264367816,1048,0,1048,0,61.32134703196347,15.836044520547945,28.070776255707763,531826.9014509746,242047.98305676246,197484.38532353242,0.1288160321696139,41311.80879496643,40.71777664945128,24986.09439924107,0.0,418133.71796019934,418133.71796019934,174.52825484096087,104.41055884794118,77.31642379319918,26.261248976346344,172.14127411780458
kolkata_ssp585_baseline_2020s_heatwave_extreme_2027,paperb_mu_relax,35040,16704,0.8543330000000003,93.20000000000003,27.095252807336966,0.010440772669220945,13.212404214559387,1.6762452107279693,7.458290431586255,1.861829501915709,20.276580459770116,0.06474458369510003,0.045496533595477964,0.01924805009962206,0.10762209005987941,0.011973180076628351,0.09712751257724882,3.7775383141762453,1164,0,1114,0,61.32134703196347,15.836272831050229,28.068022260273974,531844.3878155554,242065.46942134335,197493.793467121,0.1288160321696139,41319.88701595866,40.71777664945128,24986.094555190764,0.0,418135.93895156495,418135.93895156495,174.52825484096087,104.41055884794118,77.31642379319918,26.261248976346344,174.10274591982937
kolkata_ssp585_baseline_2020s_heatwave_extreme_2027,paperb_pmv_exceedance_guard_relax,35040,16704,0.8543330000000003,93.20000000000003,26.897258820184913,-0.0640172812899106,25.311302681992338,3.05316091954023,8.954145848630416,3.8254310344827585,11.865421455938698,0.0671161744885069,0.04733539870983001,0.019780775778676894,0.12153509624155057,0.011973180076628351,0.10299375476153347,6.513409961685824,1470,3718,1010,92,61.18721461187214,16.029927069955765,27.917427069955764,534412.4059578994,244633.48756368723,198541.738360252,60.62148726960118,42779.46759393414,40.71777664945128,24939.140199605572,40.698934222907326,421193.9952145315,421234.69414875435,174.52825484096087,104.41055884794118,77.31642379319918,26.261248976346344,173.40833486697488
kolkata_ssp585_baseline_2020s_heatwave_extreme_2027,paperb_ppd_guard_relax,35040,16704,0.8543330000000003,93.20000000000003,26.888006762399005,-0.06752011494252876,25.808189655172413,2.9454022988505746,8.9898738984219,3.508141762452107,11.308668582375478,0.06726055929956203,0.04745219126072029,0.01980836803884175,0.12126973754604334,0.011973180076628351,0.10344254924847895,6.405651340996169,1541,3838,1014,108,61.147260273972606,16.04214168182791,27.908996080372432,534602.7384613802,244823.8200671682,198634.07679595373,61.96653720046872,42876.11661178244,40.71777664945128,24940.90036626974,41.279171352830396,421355.627613459,421396.9067848118,174.52825484096087,104.41055884794118,77.31642379319918,26.261248976346344,173.19949340073182
kolkata_ssp585_baseline_2020s_heatwave_extreme_2027,reference,35040,16704,0.8543330000000003,93.20000000000003,25.589390863914414,-0.5590886813537675,72.5514846743295,9.11757662835249,16.210578514027514,11.85344827586207,2.2988505747126435,,,,,0.0,,0.0,0,0,0,0,59.651826484018265,16.767123287671232,27.13972602739726,560592.9768890997,270814.05849488755,208685.61743436626,68.78024002389965,58808.00069826595,40.71777664945128,24995.79556129007,45.12323453744055,440397.40505726996,440442.5282918074,174.52825484096087,104.41055884794118,77.31642379319918,26.261248976346344,163.47174409777807
kolkata_ssp585_baseline_2020s_hot_2026,diagnostic_reference,35040,16704,0.8543330000000003,93.20000000000003,25.6971694342412,-0.5096402458492976,67.40301724137932,7.333572796934866,15.065126061764012,9.668342911877396,0.26939655172413796,0.06652329262793037,0.043964545295499355,0.022558747332430993,0.11834988484505586,0.0,0.09903624214041398,3.19683908045977,0,0,0,0,60.019977168949765,16.767123287671232,27.13972602739726,573260.7765295141,283487.4740804142,217298.57426069982,61.10537298020823,62876.136654937065,40.71777664945128,24900.739321332814,39.510848058572655,448675.6087450018,448715.1195930604,173.44302079304495,103.32230905860881,76.22817400386681,26.261248976346344,156.55927980997652
kolkata_ssp585_baseline_2020s_hot_2026,paperb_adaptive_band_relax,35040,16704,0.8543330000000003,93.20000000000003,27.101335841702458,0.01784051724137931,16.995929118773947,1.5146072796934866,7.793730965863861,1.8438697318007662,15.936302681992338,0.0627829511825747,0.04298632735098903,0.01979662383158566,0.09823807764104565,0.0,0.09504707253636421,3.633860153256705,1156,2639,1156,0,61.72659817351598,15.839654680365296,28.043657248858448,542254.4996275547,252481.1971784548,205596.74468320483,0.0,43632.79470345283,40.71777664945128,24881.76949798743,0.0,428861.65806593024,428861.65806593024,173.44302079304495,103.32230905860881,76.22817400386681,26.261248976346344,164.4764721442081
kolkata_ssp585_baseline_2020s_hot_2026,paperb_gate_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,27.158555155208532,0.03939020593869731,14.068486590038315,1.4846743295019158,7.4717224914630425,1.7420977011494254,17.9897030651341,0.06311908171623624,0.043741105384718044,0.019377976331518196,0.0976293704022555,0.0,0.0947585854966379,3.5440613026819925,1044,0,1044,0,61.75513698630137,15.836044520547945,28.070804794520548,541242.9961145971,251469.69366549718,205033.50768434102,0.0,43184.528189358985,40.71777664945128,24880.073978591216,0.0,427774.21690664825,427774.21690664825,173.44302079304495,103.32230905860881,76.22817400386681,26.261248976346344,164.47647214019022
