city,pathway,weather,strategy,strategy_label,time_slice,role,year,delta_pct_electricity_kwh,delta_pct_hvac_electricity_kwh,delta_pct_cooling_electricity_kwh,delta_pct_heating_electricity_kwh,delta_pct_natural_gas_kwh,delta_pct_peak_hvac_electric_kw_15min,delta_pmv_violation_pct_occ,abs_pmv_violation_pct_occ,delta_adaptive_violation_pct_occ,abs_adaptive_violation_pct_occ,delta_mean_zone_p_tail_ge_0p20_pct_occ,abs_mean_zone_p_tail_ge_0p20_pct_occ,delta_max_zone_p_tail_ge_0p20_pct_occ,abs_max_zone_p_tail_ge_0p20_pct_occ,abs_p90_zone_p_tail_ge_0p20_pct_occ
Beijing,SSP585,beijing_ssp585_late_2080s_hot_2089,paperb_adaptive_band_relax,Adaptive,late_2080s,hot,2089,-4.51536296592157,-11.48255509759644,-5.500594017780085,-55.17256548716665,3.832894868346312,0.0,-26.74808429118775,57.04022988505747,10.584291187739467,48.21599616858238,-4.424090038314175,8.806273946360154,1.1374521072796995,37.82327586206897,
Beijing,SSP585,beijing_ssp585_late_2080s_hot_2089,paperb_gate_tail_asym_relax,Mean TSV tail,late_2080s,hot,2089,-5.290471365944097,-13.453653540188984,-6.07217613707988,-73.4150096630196,9.703353267896857,0.0,-30.256226053639864,53.53208812260536,13.709291187739467,51.34099616858238,1.8139367816091951,15.044300766283524,5.441810344827587,42.127634099616856,
Beijing,SSP585,beijing_ssp585_late_2080s_hot_2089,paperb_mu_relax,Expected TSV,late_2080s,hot,2089,-5.456901058780821,-13.876883772685677,-6.057586630256303,-76.04543654114119,11.532354184111975,0.0,-30.040708812260547,53.747605363984675,14.697078544061299,52.32878352490421,5.298132183908047,18.528496168582375,5.525622605363985,42.21144636015325,
Beijing,SSP585,beijing_ssp585_late_2080s_hot_2089,paperb_pmv_exceedance_guard_relax,PMV guard,late_2080s,hot,2089,-2.735105546770283,-6.955365576490527,-4.0720799376026955,31.620173897982713,5.595581099194636,0.0,-11.913314176245223,71.875,5.902777777777779,43.53448275862069,12.775383141762452,26.00574712643678,5.783045977011497,42.468869731800766,
Beijing,SSP585,beijing_ssp585_late_2080s_hot_2089,paperb_ppd_guard_relax,PPD guard,late_2080s,hot,2089,-2.71688888568684,-6.909040659498615,-3.9538451116345934,31.564736238680226,5.5540805204846935,0.0,-10.979406130268202,72.80890804597702,6.190134099616856,43.82183908045977,12.781369731800764,26.011733716475092,5.944683908045981,42.63050766283525,
Beijing,SSP585,beijing_ssp585_late_2080s_typical_2084,paperb_adaptive_band_relax,Adaptive,late_2080s,typical,2084,-4.044178562929015,-11.052531297110663,-5.505141401376869,-46.499124147302176,3.5757115834435638,0.0,-25.448994252873554,62.05699233716475,14.810823754789268,53.125,-4.663553639846743,8.273467432950191,1.628352490421456,35.668103448275865,
Beijing,SSP585,beijing_ssp585_late_2080s_typical_2084,paperb_gate_tail_asym_relax,Mean TSV tail,late_2080s,typical,2084,-5.249071797246977,-14.3454423233565,-6.779188400016155,-68.45058026303874,8.779499335776002,0.0,-33.11182950191569,54.39415708812261,19.558189655172406,57.87236590038314,1.2152777777777768,14.152298850574711,8.728448275862064,42.76819923371647,
Beijing,SSP585,beijing_ssp585_late_2080s_typical_2084,paperb_mu_relax,Expected TSV,late_2080s,typical,2084,-5.3448864303223695,-14.6072987706693,-6.698092008432514,-70.52728336191589,10.496066325321353,0.0,-32.255747126436766,55.25023946360154,20.12691570881225,58.44109195402298,4.058908045977013,16.995929118773947,8.836206896551722,42.87595785440613,
Beijing,SSP585,beijing_ssp585_late_2080s_typical_2084,paperb_pmv_exceedance_guard_relax,PMV guard,late_2080s,typical,2084,-2.363991681565105,-6.460667262843166,-4.181890253925419,29.92833879650081,5.023467040403188,0.0,-8.12380268199233,79.38218390804597,9.23730842911877,47.5514846743295,10.650143678160923,23.587164750957857,7.363505747126439,41.40325670498085,
Beijing,SSP585,beijing_ssp585_late_2080s_typical_2084,paperb_ppd_guard_relax,PPD guard,late_2080s,typical,2084,-2.3984250427968954,-6.554771862023697,-4.244269192372765,29.878065068057523,5.008564881194569,0.0,-7.980124521072796,79.52586206896551,9.608477011494251,47.92265325670498,10.650143678160923,23.587164750957857,7.435344827586206,41.475095785440615,
Beijing,SSP585,beijing_ssp585_mid_2050s_heatwave_extreme_2052,paperb_adaptive_band_relax,Adaptive,mid_2050s,heatwave_extreme,2052,-4.076760441029128,-10.751977711677482,-4.852672612730237,-34.13367543196483,1.484503238807045,0.0,-20.378352490421463,64.85272988505747,10.243055555555557,53.99305555555556,-7.082136015325672,8.034003831417625,-1.7420977011494259,36.47629310344828,
Beijing,SSP585,beijing_ssp585_mid_2050s_heatwave_extreme_2052,paperb_gate_tail_asym_relax,Mean TSV tail,mid_2050s,heatwave_extreme,2052,-5.711602712912694,-15.063682538013248,-6.1115904965292325,-61.00023468416852,6.398924448577689,0.0,-29.424090038314183,55.80699233716475,14.15229885057471,57.90229885057471,0.628591954022987,15.744731800766283,5.79501915708812,44.013409961685824,
Beijing,SSP585,beijing_ssp585_mid_2050s_heatwave_extreme_2052,paperb_mu_relax,Expected TSV,mid_2050s,heatwave_extreme,2052,-5.8390157409820755,-15.399719461888392,-6.040701104412956,-62.90531557362689,8.587889141368144,0.0,-28.627873563218394,56.60320881226054,14.67911877394637,58.42911877394637,4.017001915708812,19.13314176245211,6.076388888888886,44.29477969348659,
Beijing,SSP585,beijing_ssp585_mid_2050s_heatwave_extreme_2052,paperb_pmv_exceedance_guard_relax,PMV guard,mid_2050s,heatwave_extreme,2052,-2.6164990426595693,-6.900709471709739,-4.917446896619445,27.430010814504126,4.000158435092908,-1.2270668224319031e-14,-12.661637931034491,72.56944444444444,8.524904214559392,52.27490421455939,12.829262452107281,27.945402298850578,5.495689655172406,43.71408045977011,
Beijing,SSP585,beijing_ssp585_mid_2050s_heatwave_extreme_2052,paperb_ppd_guard_relax,PPD guard,mid_2050s,heatwave_extreme,2052,-2.5959351744205517,-6.846474680097608,-4.863016970256124,27.38920179223107,3.973810615157204,0.0,-12.386254789272044,72.84482758620689,8.74640804597702,52.49640804597702,13.062739463601533,28.17887931034483,5.615421455938694,43.8338122605364,
Beijing,SSP585,beijing_ssp585_mid_2050s_hot_2052,paperb_adaptive_band_relax,Adaptive,mid_2050s,hot,2052,-4.076760441029128,-10.751977711677482,-4.852672612730237,-34.13367543196483,1.484503238807045,0.0,-20.378352490421463,64.85272988505747,10.243055555555557,53.99305555555556,-7.082136015325672,8.034003831417625,-1.7420977011494259,36.47629310344828,
Beijing,SSP585,beijing_ssp585_mid_2050s_hot_2052,paperb_gate_tail_asym_relax,Mean TSV tail,mid_2050s,hot,2052,-5.711602712912694,-15.063682538013248,-6.1115904965292325,-61.00023468416852,6.398924448577689,0.0,-29.424090038314183,55.80699233716475,14.15229885057471,57.90229885057471,0.628591954022987,15.744731800766283,5.79501915708812,44.013409961685824,
Beijing,SSP585,beijing_ssp585_mid_2050s_hot_2052,paperb_mu_relax,Expected TSV,mid_2050s,hot,2052,-5.8390157409820755,-15.399719461888392,-6.040701104412956,-62.90531557362689,8.587889141368144,0.0,-28.627873563218394,56.60320881226054,14.67911877394637,58.42911877394637,4.017001915708812,19.13314176245211,6.076388888888886,44.29477969348659,
Beijing,SSP585,beijing_ssp585_mid_2050s_hot_2052,paperb_pmv_exceedance_guard_relax,PMV guard,mid_2050s,hot,2052,-2.6164990426595693,-6.900709471709739,-4.917446896619445,27.430010814504126,4.000158435092908,-1.2270668224319031e-14,-12.661637931034491,72.56944444444444,8.524904214559392,52.27490421455939,12.829262452107281,27.945402298850578,5.495689655172406,43.71408045977011,
Beijing,SSP585,beijing_ssp585_mid_2050s_hot_2052,paperb_ppd_guard_relax,PPD guard,mid_2050s,hot,2052,-2.5959351744205517,-6.846474680097608,-4.863016970256124,27.38920179223107,3.973810615157204,0.0,-12.386254789272044,72.84482758620689,8.74640804597702,52.49640804597702,13.062739463601533,28.17887931034483,5.615421455938694,43.8338122605364,
Beijing,SSP585,beijing_ssp585_mid_2050s_typical_2053,paperb_adaptive_band_relax,Adaptive,mid_2050s,typical,2053,-4.622817704562231,-13.658416479544394,-7.4898570190787455,-38.12554179469289,2.3244206301944588,0.0,-29.13074712643678,59.80004789272031,10.069444444444443,54.29238505747126,-6.59123563218391,11.98515325670498,-0.514846743295017,38.48778735632184,
Beijing,SSP585,beijing_ssp585_mid_2050s_typical_2053,paperb_gate_tail_asym_relax,Mean TSV tail,mid_2050s,typical,2053,-5.9414405895608065,-17.554373814179158,-8.4861629602996,-68.08411174275707,8.651012682866712,0.0,-37.230603448275865,51.70019157088122,13.272270114942536,57.49521072796935,-1.0536398467432946,17.522749042145595,4.861111111111114,43.86374521072797,
Beijing,SSP585,beijing_ssp585_mid_2050s_typical_2053,paperb_mu_relax,Expected TSV,mid_2050s,typical,2053,-6.1720301756212335,-18.235665788801196,-8.471946235937219,-71.18446690809357,11.86032187914006,-4.120937727881064e-14,-36.92528735632184,52.00550766283525,14.272030651340998,58.49497126436781,2.6101532567049794,21.18654214559387,4.879070881226056,43.88170498084291,
Beijing,SSP585,beijing_ssp585_mid_2050s_typical_2053,paperb_pmv_exceedance_guard_relax,PMV guard,mid_2050s,typical,2053,-3.0574983560109006,-9.03357834999759,-6.080824890641232,29.348149841218884,5.7706664343869605,0.0,-17.768199233716487,71.1625957854406,8.560823754789276,52.78376436781609,11.673850574712642,30.25023946360153,3.1010536398467465,42.1036877394636,
Beijing,SSP585,beijing_ssp585_mid_2050s_typical_2053,paperb_ppd_guard_relax,PPD guard,mid_2050s,typical,2053,-3.0749337392819895,-9.085092327276428,-6.09517913925957,29.337426477574972,5.755594246097853,0.0,-17.600574712643677,71.33022030651341,8.973898467432953,53.19683908045977,11.71575670498084,30.29214559386973,3.286637931034484,42.28927203065134,
Beijing,SSP585,beijing_ssp585_near_2030s_heatwave_extreme_2030,paperb_adaptive_band_relax,Adaptive,near_2030s,heatwave_extreme,2030,-4.796494930029867,-13.821703832444902,-7.364191358371819,-28.899602594377782,-0.15993949175507935,0.0,-27.825670498084293,60.84171455938697,11.422413793103452,59.15349616858238,-9.339080459770116,9.638409961685824,-2.6999521072796924,37.96695402298851,
Beijing,SSP585,beijing_ssp585_near_2030s_heatwave_extreme_2030,paperb_gate_tail_asym_relax,Mean TSV tail,near_2030s,heatwave_extreme,2030,-6.818270833542843,-19.647705561118965,-8.493874462202802,-58.01437589819772,5.096051737262881,0.0,-34.8838601532567,53.783524904214566,14.625239463601538,62.356321839080465,-2.382662835249043,16.594827586206897,5.166427203065126,45.83333333333333,
Beijing,SSP585,beijing_ssp585_near_2030s_heatwave_extreme_2030,paperb_mu_relax,Expected TSV,near_2030s,heatwave_extreme,2030,-7.020373894086111,-20.230090966964077,-8.471459504860713,-60.116322363275835,7.834689702853502,0.0,-34.53065134099617,54.13673371647509,15.211925287356323,62.94300766283525,0.7483237547892685,19.72581417624521,5.369971264367813,46.036877394636015,
Beijing,SSP585,beijing_ssp585_near_2030s_heatwave_extreme_2030,paperb_pmv_exceedance_guard_relax,PMV guard,near_2030s,heatwave_extreme,2030,-2.28558049729423,-6.586187868360012,-6.321786415548501,26.38168676310934,4.015377464536031,0.0,-16.73251915708812,71.93486590038314,6.561302681992331,54.29238505747126,10.6441570881226,29.62164750957854,4.7593390804597675,45.42624521072797,
Beijing,SSP585,beijing_ssp585_near_2030s_heatwave_extreme_2030,paperb_ppd_guard_relax,PPD guard,near_2030s,heatwave_extreme,2030,-2.279700275156983,-6.5692432681809825,-6.297228318459777,26.374274857170874,4.001939593322908,0.0,-16.570881226053643,72.09650383141762,6.657088122605359,54.388170498084285,10.69803639846743,29.67552681992337,4.819204980842905,45.48611111111111,
Beijing,SSP585,beijing_ssp585_near_2030s_hot_2037,paperb_adaptive_band_relax,Adaptive,near_2030s,hot,2037,-5.010418628760276,-14.061909046309273,-7.926199826349922,-26.88802841426447,0.18279699728208243,0.003992943389960181,-31.627155172413786,55.05866858237548,14.433668582375482,56.094348659003835,-8.351293103448274,8.961925287356323,-2.5682471264367877,37.34434865900383,
Beijing,SSP585,beijing_ssp585_near_2030s_hot_2037,paperb_gate_tail_asym_relax,Mean TSV tail,near_2030s,hot,2037,-6.786996320245467,-19.047934319320785,-8.72612024642528,-54.01129245678851,4.847951802785229,0.003992943389960181,-36.59602490421456,50.08979885057471,16.630747126436788,58.29142720306514,-2.215038314176244,15.098180076628353,2.1970785440612985,42.109674329501914,
