weather,strategy,n_steps,occupied_steps,paperb_met,paperb_people_activity_w_per_person,mean_operative_temp_c_occ,mean_pmv_occ,pmv_violation_pct_occ,pmv_abs_gt_1_0_pct_occ,mean_ppd_pct_occ,ppd_gt_25_pct_occ,adaptive_violation_pct_occ,mean_p_tail_occ,mean_warm_tail_occ,mean_cold_tail_occ,p95_p_tail_occ,mean_zone_p_tail_ge_0p20_pct_occ,max_zone_p_tail_mean_occ,max_zone_p_tail_ge_0p20_pct_occ,p90_zone_p_tail_mean_occ,p90_zone_p_tail_ge_0p20_pct_occ,relax_action_count,guard_hold_count,warm_protection_count,cold_protection_count,hvac_on_pct_all,mean_heating_setpoint_c,mean_cooling_setpoint_c,electricity_kwh,hvac_electricity_kwh,cooling_electricity_kwh,heating_electricity_kwh,fan_electricity_kwh,pump_electricity_kwh,natural_gas_kwh,zone_heating_kwh_thermal,zone_cooling_kwh_thermal,zone_hvac_kwh_thermal,peak_facility_electric_kw_15min,peak_hvac_electric_kw_15min,peak_cooling_electric_kw_15min,peak_fan_electric_kw_15min,peak_zone_hvac_kw_15min
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,paperb_gate_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,26.848183150324125,-0.251409841954023,26.430795019157088,8.303400383141762,10.899372477561473,8.926005747126437,35.787835249042146,0.0807624152786941,0.06154056135105158,0.01922185392764252,0.1563866425367427,0.17959770114942528,0.12605586129203317,12.913074712643677,0.1070639047988411,6.896551724137931,2495,0,1630,0,66.21860730593608,15.837150399543379,28.030793378995433,489948.30298492906,199078.09848203967,158613.5960600916,48.12118641126992,37163.563190361434,40.71777664945128,27579.878621389038,35.56251938888561,467380.4483252063,467416.0108445952,191.50946248113596,121.30032811351727,93.59151103108475,27.493957014244213,182.49761323457332
phoenix_ssp585_baseline_2020s_heatwave_extreme_2025,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,26.62978769373898,-0.334145633780332,33.022030651341,15.930316091954023,13.623120293821646,16.93007662835249,28.585967432950195,0.07750829920473176,0.057099449208260114,0.020408849996471648,0.14160888908287633,0.035919540229885055,0.1208813769903036,9.123563218390805,0.10247401212492195,3.8613505747126435,5186,0,2478,0,66.09874429223744,15.844285102739725,27.907898116438357,494760.50585320353,203890.30135031402,160456.68590502866,85.37433025074212,40095.42306985929,40.71777664945128,27639.718039362506,59.84323972720612,470947.7762805815,471007.61952030874,191.49489198759696,121.2869223634975,93.848832380163,27.493957014244213,182.48133372431911
phoenix_ssp585_baseline_2020s_hot_2025,paperb_gate_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,26.848183150324125,-0.251409841954023,26.430795019157088,8.303400383141762,10.899372477561473,8.926005747126437,35.787835249042146,0.0807624152786941,0.06154056135105158,0.01922185392764252,0.1563866425367427,0.17959770114942528,0.12605586129203317,12.913074712643677,0.1070639047988411,6.896551724137931,2495,0,1630,0,66.21860730593608,15.837150399543379,28.030793378995433,489948.30298492906,199078.09848203967,158613.5960600916,48.12118641126992,37163.563190361434,40.71777664945128,27579.878621389038,35.56251938888561,467380.4483252063,467416.0108445952,191.50946248113596,121.30032811351727,93.59151103108475,27.493957014244213,182.49761323457332
phoenix_ssp585_baseline_2020s_hot_2025,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,26.62978769373898,-0.334145633780332,33.022030651341,15.930316091954023,13.623120293821646,16.93007662835249,28.585967432950195,0.07750829920473176,0.057099449208260114,0.020408849996471648,0.14160888908287633,0.035919540229885055,0.1208813769903036,9.123563218390805,0.10247401212492195,3.8613505747126435,5186,0,2478,0,66.09874429223744,15.844285102739725,27.907898116438357,494760.50585320353,203890.30135031402,160456.68590502866,85.37433025074212,40095.42306985929,40.71777664945128,27639.718039362506,59.84323972720612,470947.7762805815,471007.61952030874,191.49489198759696,121.2869223634975,93.848832380163,27.493957014244213,182.48133372431911
phoenix_ssp585_baseline_2020s_typical_2029,paperb_gate_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,26.80133031310141,-0.2774792863984675,28.645833333333332,10.362787356321839,11.306094662963663,11.039272030651341,33.84818007662835,0.08396384001538452,0.06541028430714856,0.018553555708235955,0.16290817494152782,0.22150383141762453,0.13074792462553056,16.49904214559387,0.10995967562599357,9.11757662835249,3170,0,1841,0,65.97888127853881,15.83640839041096,28.0050799086758,482319.9195577633,192571.85806898662,151608.47152516825,45.559012211572444,37666.379989358386,40.71777664945128,28374.046750901074,33.284257939508166,469568.38428239315,469601.6685403327,184.40158721441932,114.43059227666915,86.28676398799522,27.493957014244213,178.21734395221918
phoenix_ssp585_baseline_2020s_typical_2029,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,26.606143728425867,-0.35126560504469984,34.02179118773947,16.606800766283524,13.732362775822425,17.624521072796934,28.388409961685824,0.08001252906339537,0.06050688233402133,0.019505646729374045,0.14640362483169925,0.0,0.12409625844183675,11.602011494252872,0.10455509104194376,5.591475095785441,5462,0,2594,0,65.82762557077626,15.8426369845595,27.891531105564066,486969.8953875856,197221.8338988089,153469.41819843976,86.68444906652263,40414.28370905419,40.71777664945128,28483.50745449758,61.64499908125831,472907.9349862417,472969.5799853229,184.40158843472912,114.43059323127979,86.28676299294307,27.493957014244213,179.75353503740658
phoenix_ssp585_late_2080s_heatwave_extreme_2085,paperb_gate_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,27.27315296562349,-0.0453897669220945,27.95138888888889,5.250239463601533,9.937188211435789,5.908764367816092,37.09889846743295,0.0772400462417186,0.056470352722247645,0.020769693519470958,0.11905868203380342,0.035919540229885055,0.12493355431325649,5.783045977011494,0.10450926573129828,2.6700191570881224,1269,0,1152,0,70.01997716894978,15.836130136986302,28.064497716894977,541435.7444239912,250877.31958249494,199945.91385725088,0.0,47678.96081077068,40.71777664945128,25422.553688255673,0.0,500835.9706538411,500835.9706538411,193.17649157668893,121.39743498923212,93.41124819152637,27.493957014244213,187.4463772292935
phoenix_ssp585_late_2080s_heatwave_extreme_2085,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,27.1484918340252,-0.09283836206896554,34.111590038314176,7.441331417624521,11.023617803686864,8.171695402298852,33.56082375478927,0.07749305554197336,0.05604779138387685,0.02144526415809651,0.12202437995633342,0.02993295019157088,0.12418182106514142,5.238266283524904,0.1037616911214389,2.3227969348659006,4062,0,2340,0,69.87728310502284,15.83802796803653,27.986950627853883,545110.6086732183,254552.183831722,201524.40377784302,0.31958411203731996,49775.015555293576,40.71777664945128,25504.411699813227,0.07711494342284504,502741.0917429831,502741.16885792656,193.17649157668893,121.39754995189587,93.37592990457544,27.493957014244213,187.41416860648556
phoenix_ssp585_late_2080s_hot_2089,paperb_gate_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,27.338002846069102,-0.01123052362707536,32.78855363984675,10.009578544061302,11.689576156551418,10.90756704980843,31.26197318007663,0.0799306249313224,0.060066661055647355,0.019863963875675038,0.14610658062074752,0.3532088122605364,0.13452027142007766,11.075191570881227,0.11063152522737361,6.495450191570881,1958,0,1427,0,70.36244292237443,15.836158675799087,28.0449200913242,550071.0313476733,259645.43191540227,205644.7976342491,20.455537757627372,50727.89734038314,40.71777664945128,26277.268313494547,15.181105873266816,503476.3985826112,503491.57968848443,191.3026101382729,121.27735696551046,93.5101988503076,27.493957014244213,186.29725760876624
phoenix_ssp585_late_2080s_hot_2089,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,27.237672582677238,-0.049485632183908064,35.41068007662835,12.82926245210728,12.71689264156507,13.66139846743295,27.358716475095786,0.07849600687156401,0.05814723077575191,0.020348776095812097,0.13395592739344453,0.35919540229885055,0.13234040621209578,9.638409961685824,0.10852451970566733,5.567528735632184,4335,0,2403,0,70.2796803652968,15.837036244292237,27.96130850456621,553051.3744696712,262625.7750374001,206819.62273010807,28.40676629223206,52525.46413798743,40.71777664945128,26276.93900359684,21.574592573399002,505372.38231852837,505393.95691110176,191.30157655425154,121.27632688036864,93.5138754574843,27.493957014244213,186.2927315774044
