weather,strategy,n_steps,occupied_steps,paperb_met,paperb_people_activity_w_per_person,mean_operative_temp_c_occ,mean_pmv_occ,pmv_violation_pct_occ,pmv_abs_gt_1_0_pct_occ,mean_ppd_pct_occ,ppd_gt_25_pct_occ,adaptive_violation_pct_occ,mean_p_tail_occ,mean_warm_tail_occ,mean_cold_tail_occ,p95_p_tail_occ,mean_zone_p_tail_ge_0p20_pct_occ,max_zone_p_tail_mean_occ,max_zone_p_tail_ge_0p20_pct_occ,p90_zone_p_tail_mean_occ,p90_zone_p_tail_ge_0p20_pct_occ,relax_action_count,guard_hold_count,warm_protection_count,cold_protection_count,hvac_on_pct_all,mean_heating_setpoint_c,mean_cooling_setpoint_c,electricity_kwh,hvac_electricity_kwh,cooling_electricity_kwh,heating_electricity_kwh,fan_electricity_kwh,pump_electricity_kwh,natural_gas_kwh,zone_heating_kwh_thermal,zone_cooling_kwh_thermal,zone_hvac_kwh_thermal,peak_facility_electric_kw_15min,peak_hvac_electric_kw_15min,peak_cooling_electric_kw_15min,peak_fan_electric_kw_15min,peak_zone_hvac_kw_15min
houston_ssp585_baseline_2020s_heatwave_extreme_2025,paperb_gate_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,26.695332361967502,-0.18269532247765005,32.0522030651341,8.189655172413794,11.627720021470367,8.710488505747128,43.89367816091954,0.08527110135779803,0.06738941260083382,0.017881688756964196,0.1655129164492231,1.5625,0.13285868172653498,12.033045977011495,0.11238335233773589,7.165948275862069,1074,0,1058,0,60.82191780821918,15.836044520547945,28.07021974885845,479353.99167223915,189716.51437936397,148887.24378309865,158.81379530664478,37419.072637245445,40.71777664945128,34852.57779924356,121.95303944671122,375362.5381434382,375484.4911828849,169.92893987054197,99.95664373880479,72.82213806570337,26.301619594705755,166.24596479464614
houston_ssp585_baseline_2020s_heatwave_extreme_2025,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,26.633299596212538,-0.20635492496807153,32.90828544061303,10.201149425287356,12.6053074343703,10.632183908045976,43.3249521072797,0.08315983295794671,0.06492623251722993,0.018233600440716775,0.15118977992201355,0.36518199233716475,0.132247163714091,11.925287356321839,0.11010682197710284,6.244013409961686,2149,0,1489,0,60.78481735159818,15.836344178082191,28.034531963470318,479927.1396411732,190289.66234829798,148856.3755169753,204.58804965231258,37977.31461795714,40.71777664945128,34022.62589201794,155.99223427212675,376662.06284368975,376818.05507796194,169.92893951728848,99.95664328143322,72.82213760833179,26.301619594705755,166.24598383179836
houston_ssp585_baseline_2020s_hot_2026,paperb_gate_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,26.61840320673796,-0.2177632503192848,30.56154214559387,11.069204980842912,12.529711107306781,11.560105363984674,38.70330459770115,0.08447046332030882,0.06669409018006235,0.017776373140246472,0.17457772382037512,1.496647509578544,0.13397348895969063,16.187739463601535,0.11210109454606132,9.608477011494253,1073,0,1058,0,61.06449771689497,15.836044520547945,28.070119863013698,485584.8380308861,195949.72542756633,156194.65072667162,219.83350983449262,36283.859104040996,40.71777664945128,37031.33962568418,171.85350601612956,382760.1031758796,382931.9566818957,170.66740745536336,100.7116140082287,73.57710833512728,26.301619594705755,162.05492607947423
houston_ssp585_baseline_2020s_hot_2026,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,26.537974947038343,-0.2482161558109834,31.758860153256705,13.284243295019158,13.758683728700015,13.83500957854406,37.90110153256705,0.08226531117627761,0.06408519155989802,0.01818011961637959,0.16478178618726236,0.7243773946360154,0.1338872878161892,16.45713601532567,0.11010908398118449,8.848180076628353,2623,0,1675,0,61.044520547945204,15.836822203196347,28.019599029680364,486485.48143961217,196850.36883629236,156209.35213402787,283.06476458865296,37106.56985065663,40.71777664945128,36102.098057164774,209.49604578196247,384321.6159241813,384531.11196996324,170.66740745536336,100.7116140082287,73.57710833512728,26.301619594705755,162.05519157510713
houston_ssp585_baseline_2020s_typical_2025,paperb_gate_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,26.695332361967502,-0.18269532247765005,32.0522030651341,8.189655172413794,11.627720021470367,8.710488505747128,43.89367816091954,0.08527110135779803,0.06738941260083382,0.017881688756964196,0.1655129164492231,1.5625,0.13285868172653498,12.033045977011495,0.11238335233773589,7.165948275862069,1074,0,1058,0,60.82191780821918,15.836044520547945,28.07021974885845,479353.99167223915,189716.51437936397,148887.24378309865,158.81379530664478,37419.072637245445,40.71777664945128,34852.57779924356,121.95303944671122,375362.5381434382,375484.4911828849,169.92893987054197,99.95664373880479,72.82213806570337,26.301619594705755,166.24596479464614
houston_ssp585_baseline_2020s_typical_2025,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,26.633299596212538,-0.20635492496807153,32.90828544061303,10.201149425287356,12.6053074343703,10.632183908045976,43.3249521072797,0.08315983295794671,0.06492623251722993,0.018233600440716775,0.15118977992201355,0.36518199233716475,0.132247163714091,11.925287356321839,0.11010682197710284,6.244013409961686,2149,0,1489,0,60.78481735159818,15.836344178082191,28.034531963470318,479927.1396411732,190289.66234829798,148856.3755169753,204.58804965231258,37977.31461795714,40.71777664945128,34022.62589201794,155.99223427212675,376662.06284368975,376818.05507796194,169.92893951728848,99.95664328143322,72.82213760833179,26.301619594705755,166.24598383179836
houston_ssp585_late_2080s_heatwave_extreme_2086,paperb_gate_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,27.092877095705347,0.004791467113665404,36.30866858237548,7.8484195402298855,11.238917536695183,8.680555555555555,36.08117816091954,0.0799400303237268,0.06233509004319934,0.017604940280527476,0.13796605224581418,0.05387931034482758,0.12515309805998376,6.860632183908046,0.10610953106745805,2.550287356321839,1044,0,1044,0,63.233447488584474,15.836044520547945,28.070804794520548,522843.8206139146,233209.21384479172,183036.94173122811,63.093926448313546,46857.795096457376,40.71777664945128,28741.765672028734,49.50024733290343,408715.47001705517,408764.9702643881,172.89015283442154,102.9621536728709,75.82764799976947,26.301619594705755,160.95416302061938
houston_ssp585_late_2080s_heatwave_extreme_2086,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,27.09193711047817,0.004454741379310318,36.33860153256705,7.84243295019157,11.24231917694212,8.680555555555555,36.04525862068966,0.07992832577489785,0.062326398200916865,0.01760192757398098,0.1378888425693047,0.05387931034482758,0.1251301135902997,6.830699233716475,0.10613901827466529,2.5383141762452106,1330,0,1198,0,63.233447488584474,15.836044520547945,28.06478310502283,522885.39950535557,233250.79273623266,183042.24451098335,63.14824793499907,46894.01688665641,40.71777664945128,28734.835963821995,49.52966538454339,408719.1188757827,408768.64854116726,172.89015283442154,102.9621536728709,75.82764799976947,26.301619594705755,160.95294965452365
houston_ssp585_late_2080s_hot_2080,paperb_gate_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,27.156434249051635,0.03860919540229887,28.053160919540232,7.153975095785441,10.169067634197884,7.78256704980843,22.581417624521073,0.07346553934046765,0.055148150821186674,0.01831738851928098,0.12951961711305568,0.04190613026819923,0.11325776882717438,6.591235632183907,0.09586426218467456,2.568247126436782,1044,0,1044,0,63.29052511415525,15.836044520547945,28.070804794520548,534079.5788349867,244442.1077280133,196121.50702275772,29.691232716382327,45039.52433550679,40.71777664945128,27750.678487221798,23.03929387208992,422452.1204327172,422475.15972658934,172.76667689901882,102.82857710542007,75.69407143231865,26.301619594705755,153.45199999170654
houston_ssp585_late_2080s_hot_2080,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,27.155605974157012,0.038343510536398465,28.07112068965517,7.159961685823754,10.175387761643613,7.788553639846743,22.581417624521073,0.07348588067528185,0.05516462621974789,0.018321254455533953,0.12958309070137325,0.04190613026819923,0.11330488919309431,6.603208812260536,0.0959690180369227,2.6700191570881224,1354,0,1202,0,63.29052511415525,15.836158675799087,28.06392694063927,534125.3396551762,244487.8685482027,196123.5225312278,29.81261822364853,45083.1482617188,40.71777664945128,27737.858808684327,23.131441800860323,422451.260002616,422474.39144441683,172.76667689901882,102.82857710542007,75.69407143231865,26.301619594705755,153.4519999926402
