weather,strategy,n_steps,occupied_steps,paperb_met,paperb_people_activity_w_per_person,mean_operative_temp_c_occ,mean_pmv_occ,pmv_violation_pct_occ,pmv_abs_gt_1_0_pct_occ,mean_ppd_pct_occ,ppd_gt_25_pct_occ,adaptive_violation_pct_occ,mean_p_tail_occ,mean_warm_tail_occ,mean_cold_tail_occ,p95_p_tail_occ,mean_zone_p_tail_ge_0p20_pct_occ,max_zone_p_tail_mean_occ,max_zone_p_tail_ge_0p20_pct_occ,relax_action_count,guard_hold_count,warm_protection_count,cold_protection_count,hvac_on_pct_all,mean_heating_setpoint_c,mean_cooling_setpoint_c,electricity_kwh,hvac_electricity_kwh,cooling_electricity_kwh,heating_electricity_kwh,fan_electricity_kwh,pump_electricity_kwh,natural_gas_kwh,zone_heating_kwh_thermal,zone_cooling_kwh_thermal,zone_hvac_kwh_thermal,peak_facility_electric_kw_15min,peak_hvac_electric_kw_15min,peak_cooling_electric_kw_15min,peak_fan_electric_kw_15min,peak_zone_hvac_kw_15min
houston_ssp585_baseline_2020s_heatwave_extreme_2025,diagnostic_reference,35040,16704,0.8543330000000003,93.20000000000003,25.33463076089615,-0.6929409722222223,73.75478927203065,31.232040229885055,22.532691659951514,34.0337643678161,15.696839080459771,0.07934012177670244,0.05785750678747361,0.021482614989228828,0.1412211377399206,0.22150383141762453,0.12455006868968913,10.189176245210728,0,0,0,0,59.877283105022826,16.767123287671232,27.13972602739726,506063.93670178024,216426.45940890495,159587.5576068474,1155.4124846490975,52432.10515369528,40.71777664945128,33325.4421583779,646.6808843678425,397694.58862237434,398341.26950674225,169.9359123889238,99.96334277749267,72.82883710439125,26.301619594705755,162.35045302406058
houston_ssp585_baseline_2020s_heatwave_extreme_2025,paperb_adaptive_band_relax,35040,16704,0.8543330000000003,93.20000000000003,26.335899352679228,-0.31794193007662835,45.21072796934866,17.696360153256705,16.111662694291443,18.785919540229884,36.6139846743295,0.07848061748018152,0.058770915771497276,0.019709701708684267,0.13610624456397613,0.11374521072796935,0.12787208282783236,10.578304597701148,2508,4924,1676,0,60.790525114155244,15.842080925371004,27.898309521261414,483313.6261661585,193676.14887328335,150450.3075933334,271.5307834818248,39702.92633275486,40.71777664945128,34595.16915294883,201.50975953226467,382282.55542922916,382484.06518876145,169.92893987054197,99.95664373880479,72.82213806570337,26.301619594705755,166.24596479689913
houston_ssp585_baseline_2020s_heatwave_extreme_2025,paperb_gate_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,26.673366721765596,-0.1911242416985951,32.48922413793103,8.914032567049809,11.957709190519417,9.476772030651341,43.8338122605364,0.08487673211643049,0.06688574895655415,0.017990983159876326,0.16146481519281095,1.5744731800766285,0.13324677899040752,12.045019157088124,1383,0,1196,0,60.81050228310503,15.836044520547945,28.061115867579908,479545.2048384563,189907.72754558115,148866.36949048683,169.55054989423286,37620.42334148687,40.71777664945128,34596.56731544084,130.45679825466317,375819.22603168595,375949.68282994063,169.92893987054197,99.95664373880479,72.82213806570337,26.301619594705755,166.24596479489713
houston_ssp585_baseline_2020s_heatwave_extreme_2025,paperb_mu_relax,35040,16704,0.8543330000000003,93.20000000000003,26.67917244602497,-0.1888784722222222,32.60895593869732,8.530890804597702,11.831817125823058,9.021791187739463,43.85177203065134,0.08515868421071593,0.06719880572926377,0.017959878481452172,0.16228921521180287,1.8558429118773947,0.13332875897841193,12.236590038314176,1566,0,1274,0,60.804794520547944,15.83607305936073,28.06437642694064,479493.59592077025,189856.1186278951,148890.98417890497,162.89418766340071,37550.856097613534,40.71777664945128,34785.68383356536,125.34477592909387,375659.0582590519,375784.403034981,169.92893987054197,99.95664373880479,72.82213806570337,26.301619594705755,167.6074561321824
houston_ssp585_baseline_2020s_heatwave_extreme_2025,paperb_pmv_exceedance_guard_relax,35040,16704,0.8543330000000003,93.20000000000003,26.14071303570134,-0.39206972381864624,64.38577586206897,14.870689655172415,16.699260620932613,16.666666666666664,27.023467432950195,0.0899812132954712,0.07063674580558692,0.01934446748988427,0.17080145713421147,2.3527298850574714,0.14595347619138274,19.677921455938694,2991,8271,528,696,60.445205479452056,16.549151339596264,27.68275400797526,487850.53223424987,198213.05494137472,152898.91398544115,1464.5869281727496,40598.16986404757,40.71777664945128,34227.97523481962,726.2950141824025,385512.5186967965,386238.81371097895,169.92891085510172,99.95659984560923,72.82209417250782,26.301619594705755,166.2452906772898
houston_ssp585_baseline_2020s_heatwave_extreme_2025,paperb_ppd_guard_relax,35040,16704,0.8543330000000003,93.20000000000003,26.15420402398909,-0.3870090197956577,64.43366858237547,14.415708812260537,16.510058926410153,16.00814176245211,27.370689655172413,0.08984686520702681,0.07048146041755887,0.019365404789467945,0.17044868475245703,2.3587164750957856,0.14587312241109632,19.450431034482758,3184,8178,538,737,60.456621004566216,16.560315418678876,27.686185406549882,487663.7019541845,198026.22466130936,152785.7518415872,1458.778614820165,40530.3100411888,40.71777664945128,34217.360851413025,724.578808710047,385248.9362905746,385973.5150992847,169.92891137039115,99.95660059689942,72.822094923798,26.301619594705755,166.24529077913397
houston_ssp585_baseline_2020s_heatwave_extreme_2025,reference,35040,16704,0.8543330000000003,93.20000000000003,25.33463076089615,-0.6929409722222223,73.75478927203065,31.232040229885055,22.532691659951514,34.0337643678161,15.696839080459771,,,,,0.0,,0.0,0,0,0,0,59.877283105022826,16.767123287671232,27.13972602739726,506063.93670178024,216426.45940890495,159587.5576068474,1155.4124846490975,52432.10515369528,40.71777664945128,33325.4421583779,646.6808843678425,397694.58862237434,398341.26950674225,169.9359123889238,99.96334277749267,72.82883710439125,26.301619594705755,162.35045302406058
houston_ssp585_baseline_2020s_hot_2026,diagnostic_reference,35040,16704,0.8543330000000003,93.20000000000003,25.268326906385436,-0.7219715437420179,71.3661398467433,29.136733716475092,22.817861861352114,31.327825670498083,17.881944444444446,0.07818510817871785,0.05635286714798581,0.021832241030732037,0.1428091174112139,0.5507662835249042,0.12312941811510722,10.799808429118773,0,0,0,0,59.960045662100455,16.767123287671232,27.13972602739726,516670.6208760806,227035.5082727608,167539.35064296357,1680.5798554871933,54564.19568729088,40.71777664945128,35101.94786536508,918.699092221521,404642.52432010614,405561.22341232764,170.66740745536336,100.7116140082287,73.57710833512728,26.301619594705755,161.88672440304572
houston_ssp585_baseline_2020s_hot_2026,paperb_adaptive_band_relax,35040,16704,0.8543330000000003,93.20000000000003,26.263292655652183,-0.35185025542784165,39.60129310344828,21.156609195402297,17.282164550038136,22.054597701149426,32.088122605363985,0.07591188485344749,0.056198107038888036,0.019713777814559446,0.14122801809431812,0.07782567049808428,0.12604203524909433,12.931034482758621,2551,4081,1637,0,60.901826484018265,15.855744146756386,27.889498427578303,489530.64892594796,199895.53632262806,157601.8132748258,389.92599512524527,38652.414965657874,40.71777664945128,36555.25703955564,275.88662148522883,389554.8970476718,389830.78366915695,170.66740745536336,100.7116140082287,73.57710833512728,26.301619594705755,162.05492607972997
houston_ssp585_baseline_2020s_hot_2026,paperb_gate_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,26.59163362593072,-0.22802095306513412,30.974616858237546,11.919300766283525,12.937224024075613,12.422174329501916,38.49976053639847,0.0839624893661785,0.06605004354872795,0.01791244581745055,0.17145051385615412,1.700191570881226,0.13436747326256504,16.433189655172413,1405,0,1198,0,61.00456621004567,15.836044520547945,28.05911815068493,485839.0213616285,196203.90875830865,156165.25128782555,229.4342818606519,36557.84110160325,40.71777664945128,36756.45682980534,177.9379042426245,383318.3312495992,383496.2691538418,170.66740745536336,100.7116140082287,73.57710833512728,26.301619594705755,162.05492607935724
houston_ssp585_baseline_2020s_hot_2026,paperb_mu_relax,35040,16704,0.8543330000000003,93.20000000000003,26.601049150320478,-0.22440760696040868,31.22006704980843,11.506226053639846,12.753646844909655,12.05699233716475,38.60751915708812,0.08437538087871262,0.0665176870780072,0.017857693800705413,0.17381749498371724,1.9636015325670497,0.13425834380043158,16.4272030651341,1672,0,1324,0,61.00456621004567,15.83607305936073,28.062236015981735,485740.8781440737,196105.76554075384,156196.8036855134,223.56754907465867,36434.012219146614,40.71777664945128,36975.03129352419,174.55852637939762,383081.26797166583,383255.8264980452,170.66740745536336,100.7116140082287,73.57710833512728,26.301619594705755,162.0549260810271
houston_ssp585_baseline_2020s_hot_2026,paperb_pmv_exceedance_guard_relax,35040,16704,0.8543330000000003,93.20000000000003,26.29927818202562,-0.3384650782247765,48.12619731800766,16.091954022988507,15.613866912543834,17.271312260536398,29.24449233716475,0.08634755277955795,0.06733663160833422,0.01901092117122373,0.18369500690943333,2.957375478927203,0.1399336677950923,20.21072796934866,3356,5351,689,720,60.93607305936073,16.385399098156793,27.80900799825311,491430.76836968673,201795.65576636698,157773.87577354597,2333.0804679222765,38437.31743787958,40.71777664945128,36158.69800201684,1096.4269680189639,389277.97071703465,390374.3976850537,170.66740745536336,100.7116140082287,73.57710833512728,26.301619594705755,161.71766019750075
houston_ssp585_baseline_2020s_hot_2026,paperb_ppd_guard_relax,35040,16704,0.8543330000000003,93.20000000000003,26.29820086796205,-0.3388602729885057,48.371647509578544,15.876436781609197,15.572603594198105,16.983955938697317,29.364224137931032,0.08642985499535653,0.06738319995909293,0.019046655036263585,0.18392246005585394,2.9633620689655173,0.1401835192429871,20.37236590038314,3503,5344,694,755,60.92751141552512,16.39724782307943,27.802099463057843,491549.23103374505,201914.1184304252,157846.8678013985,2327.006135392331,38488.86240661516,40.71777664945128,36149.077973102045,1095.2253047207494,389256.6530498669,390351.87835458765,170.66740745536336,100.7116140082287,73.57710833512728,26.301619594705755,161.7176639348669
houston_ssp585_baseline_2020s_hot_2026,reference,35040,16704,0.8543330000000003,93.20000000000003,25.268326906385436,-0.7219715437420179,71.3661398467433,29.136733716475092,22.817861861352114,31.327825670498083,17.881944444444446,,,,,0.0,,0.0,0,0,0,0,59.960045662100455,16.767123287671232,27.13972602739726,516670.6208760806,227035.5082727608,167539.35064296357,1680.5798554871933,54564.19568729088,40.71777664945128,35101.94786536508,918.699092221521,404642.52432010614,405561.22341232764,170.66740745536336,100.7116140082287,73.57710833512728,26.301619594705755,161.88672440304572
houston_ssp585_baseline_2020s_typical_2025,diagnostic_reference,35040,16704,0.8543330000000003,93.20000000000003,25.33463076089615,-0.6929409722222223,73.75478927203065,31.232040229885055,22.532691659951514,34.0337643678161,15.696839080459771,0.07934012177670244,0.05785750678747361,0.021482614989228828,0.1412211377399206,0.22150383141762453,0.12455006868968913,10.189176245210728,0,0,0,0,59.877283105022826,16.767123287671232,27.13972602739726,506063.93670178024,216426.45940890495,159587.5576068474,1155.4124846490975,52432.10515369528,40.71777664945128,33325.4421583779,646.6808843678425,397694.58862237434,398341.26950674225,169.9359123889238,99.96334277749267,72.82883710439125,26.301619594705755,162.35045302406058
houston_ssp585_baseline_2020s_typical_2025,paperb_adaptive_band_relax,35040,16704,0.8543330000000003,93.20000000000003,26.335899352679228,-0.31794193007662835,45.21072796934866,17.696360153256705,16.111662694291443,18.785919540229884,36.6139846743295,0.07848061748018152,0.058770915771497276,0.019709701708684267,0.13610624456397613,0.11374521072796935,0.12787208282783236,10.578304597701148,2508,4924,1676,0,60.790525114155244,15.842080925371004,27.898309521261414,483313.6261661585,193676.14887328335,150450.3075933334,271.5307834818248,39702.92633275486,40.71777664945128,34595.16915294883,201.50975953226467,382282.55542922916,382484.06518876145,169.92893987054197,99.95664373880479,72.82213806570337,26.301619594705755,166.24596479689913
houston_ssp585_baseline_2020s_typical_2025,paperb_gate_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,26.673366721765596,-0.1911242416985951,32.48922413793103,8.914032567049809,11.957709190519417,9.476772030651341,43.8338122605364,0.08487673211643049,0.06688574895655415,0.017990983159876326,0.16146481519281095,1.5744731800766285,0.13324677899040752,12.045019157088124,1383,0,1196,0,60.81050228310503,15.836044520547945,28.061115867579908,479545.2048384563,189907.72754558115,148866.36949048683,169.55054989423286,37620.42334148687,40.71777664945128,34596.56731544084,130.45679825466317,375819.22603168595,375949.68282994063,169.92893987054197,99.95664373880479,72.82213806570337,26.301619594705755,166.24596479489713
houston_ssp585_baseline_2020s_typical_2025,paperb_mu_relax,35040,16704,0.8543330000000003,93.20000000000003,26.67917244602497,-0.1888784722222222,32.60895593869732,8.530890804597702,11.831817125823058,9.021791187739463,43.85177203065134,0.08515868421071593,0.06719880572926377,0.017959878481452172,0.16228921521180287,1.8558429118773947,0.13332875897841193,12.236590038314176,1566,0,1274,0,60.804794520547944,15.83607305936073,28.06437642694064,479493.59592077025,189856.1186278951,148890.98417890497,162.89418766340071,37550.856097613534,40.71777664945128,34785.68383356536,125.34477592909387,375659.0582590519,375784.403034981,169.92893987054197,99.95664373880479,72.82213806570337,26.301619594705755,167.6074561321824
houston_ssp585_baseline_2020s_typical_2025,paperb_pmv_exceedance_guard_relax,35040,16704,0.8543330000000003,93.20000000000003,26.14071303570134,-0.39206972381864624,64.38577586206897,14.870689655172415,16.699260620932613,16.666666666666664,27.023467432950195,0.0899812132954712,0.07063674580558692,0.01934446748988427,0.17080145713421147,2.3527298850574714,0.14595347619138274,19.677921455938694,2991,8271,528,696,60.445205479452056,16.549151339596264,27.68275400797526,487850.53223424987,198213.05494137472,152898.91398544115,1464.5869281727496,40598.16986404757,40.71777664945128,34227.97523481962,726.2950141824025,385512.5186967965,386238.81371097895,169.92891085510172,99.95659984560923,72.82209417250782,26.301619594705755,166.2452906772898
houston_ssp585_baseline_2020s_typical_2025,paperb_ppd_guard_relax,35040,16704,0.8543330000000003,93.20000000000003,26.15420402398909,-0.3870090197956577,64.43366858237547,14.415708812260537,16.510058926410153,16.00814176245211,27.370689655172413,0.08984686520702681,0.07048146041755887,0.019365404789467945,0.17044868475245703,2.3587164750957856,0.14587312241109632,19.450431034482758,3184,8178,538,737,60.456621004566216,16.560315418678876,27.686185406549882,487663.7019541845,198026.22466130936,152785.7518415872,1458.778614820165,40530.3100411888,40.71777664945128,34217.360851413025,724.578808710047,385248.9362905746,385973.5150992847,169.92891137039115,99.95660059689942,72.822094923798,26.301619594705755,166.24529077913397
houston_ssp585_baseline_2020s_typical_2025,reference,35040,16704,0.8543330000000003,93.20000000000003,25.33463076089615,-0.6929409722222223,73.75478927203065,31.232040229885055,22.532691659951514,34.0337643678161,15.696839080459771,,,,,0.0,,0.0,0,0,0,0,59.877283105022826,16.767123287671232,27.13972602739726,506063.93670178024,216426.45940890495,159587.5576068474,1155.4124846490975,52432.10515369528,40.71777664945128,33325.4421583779,646.6808843678425,397694.58862237434,398341.26950674225,169.9359123889238,99.96334277749267,72.82883710439125,26.301619594705755,162.35045302406058
houston_ssp585_late_2080s_heatwave_extreme_2086,diagnostic_reference,35040,16704,0.8543330000000003,93.20000000000003,25.88283794988168,-0.4478361669859515,73.67097701149426,26.209291187739463,20.272417476019406,29.52586206896552,8.488984674329501,0.07722796626951361,0.05655115969557133,0.02067680657394229,0.13134856008212162,0.0,0.12245916471840418,8.47102490421456,0,0,0,0,61.875,16.767123287671232,27.13972602739726,548352.280273116,258717.67350399308,192745.37788696756,371.1959263030766,62349.716600064516,40.71777664945128,27846.041740898338,224.22444209713785,427601.0151546048,427825.23959670187,172.89015283442154,102.9621536728709,75.82764799976947,26.301619594705755,161.54023015687005
houston_ssp585_late_2080s_heatwave_extreme_2086,paperb_adaptive_band_relax,35040,16704,0.8543330000000003,93.20000000000003,26.84907157622567,-0.08730112547892724,47.22820881226053,13.667385057471265,13.914732735500086,14.984434865900385,30.824952107279696,0.07660781120039227,0.057701876955230075,0.018905934245162206,0.12443470890889566,0.05387931034482758,0.12329146049602323,7.177921455938698,1786,4626,1466,0,62.9708904109589,15.838969748858448,27.959603310502285,525671.2927113053,236036.6859421825,184114.9370965153,87.3543031499636,48583.01145185932,40.71777664945128,28879.590684571227,69.20149626994866,413190.67057029693,413259.8720665668,172.89015283442154,102.96215367287088,75.82764799976947,26.301619594705755,160.95540225038357
houston_ssp585_late_2080s_heatwave_extreme_2086,paperb_gate_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,27.092877095705347,0.004791467113665404,36.30866858237548,7.8484195402298855,11.238917536695183,8.680555555555555,36.08117816091954,0.0799400303237268,0.06233509004319934,0.017604940280527476,0.13796605224581418,0.05387931034482758,0.12515309805998376,6.860632183908046,1056,0,1050,0,63.233447488584474,15.836044520547945,28.07066210045662,522843.8206139146,233209.21384479172,183036.94173122811,63.093926448313546,46857.795096457376,40.71777664945128,28741.765672028734,49.50024733290343,408715.47001705517,408764.9702643881,172.89015283442154,102.9621536728709,75.82764799976947,26.301619594705755,160.95416302061938
houston_ssp585_late_2080s_heatwave_extreme_2086,paperb_mu_relax,35040,16704,0.8543330000000003,93.20000000000003,27.090617612725787,0.003939415708812266,36.35057471264368,7.866379310344827,11.256119756393813,8.698515325670499,36.07519157088122,0.07986958739585072,0.062250135445911944,0.017619451949938785,0.13743750526477663,0.05387931034482758,0.12512868886921544,6.824712643678161,1398,0,1220,0,63.233447488584474,15.836130136986302,28.065724885844748,522879.30251454655,233244.69574542373,183038.7579310663,63.34578234401559,46891.20894135551,40.71777664945128,28745.32241472103,49.65777006164489,408744.85914215475,408794.5169122164,172.89015283442154,102.9621536728709,75.82764799976947,26.301619594705755,160.9580771403848
houston_ssp585_late_2080s_heatwave_extreme_2086,paperb_pmv_exceedance_guard_relax,35040,16704,0.8543330000000003,93.20000000000003,26.694934373802678,-0.14511434386973185,59.530651340996165,13.206417624521071,14.941029961942215,15.014367816091953,22.37188697318008,0.08281718935773667,0.06372883492928896,0.01908835442844773,0.14098431607162218,0.16762452107279693,0.13294572585860126,11.655890804597702,2980,7738,969,438,62.856735159817354,16.383998492863626,27.711990581146658,528164.828581068,238530.2218119451,185152.52181177403,436.33431137940505,49689.98259813381,40.71777664945128,28307.0777333722,252.35678537063848,415916.188341685,416168.5451270556,172.89015283442154,102.96215367287088,75.82764799976947,26.301619594705755,162.02972388014987
houston_ssp585_late_2080s_heatwave_extreme_2086,paperb_ppd_guard_relax,35040,16704,0.8543330000000003,93.20000000000003,26.674381831874737,-0.15289555395913154,60.883620689655174,12.907088122605364,15.044778284775317,14.744971264367814,21.898946360153257,0.08306870940045694,0.06398134062719599,0.019087368773260945,0.14222490995904982,0.16762452107279693,0.13356189025194723,11.99712643678161,3224,7820,983,474,62.8310502283105,16.40850391823407,27.693650023577966,528788.2546647482,239153.64789562527,185570.02455723827,438.37271422766696,49893.86753350145,40.71777664945128,28329.63484109542,252.90672665760528,416255.4689727138,416508.37569937145,172.89015283442154,102.9621536728709,75.82764799976947,26.301619594705755,162.02062442836436
houston_ssp585_late_2080s_heatwave_extreme_2086,reference,35040,16704,0.8543330000000003,93.20000000000003,25.88283794988168,-0.4478361669859515,73.67097701149426,26.209291187739463,20.272417476019406,29.52586206896552,8.488984674329501,,,,,0.0,,0.0,0,0,0,0,61.875,16.767123287671232,27.13972602739726,548352.280273116,258717.67350399308,192745.37788696756,371.1959263030766,62349.716600064516,40.71777664945128,27846.041740898338,224.22444209713785,427601.0151546048,427825.23959670187,172.89015283442154,102.9621536728709,75.82764799976947,26.301619594705755,161.54023015687005
houston_ssp585_late_2080s_hot_2080,diagnostic_reference,35040,16704,0.8543330000000003,93.20000000000003,25.862580955815478,-0.4465377155172414,76.76005747126436,17.726293103448278,18.69613551823211,20.86925287356322,4.017001915708812,0.07438973438767205,0.053485586544311514,0.02090414784336052,0.1292364524441585,0.005986590038314176,0.11581219205638331,6.890565134099617,0,0,0,0,61.87214611872146,16.767123287671232,27.13972602739726,563157.8463731379,273520.3752661644,208266.08010361707,276.4354277649515,61726.474597749904,40.71777664945128,27301.69177271127,161.1627466205247,442677.9382825571,442839.1010291776,172.76667689901882,102.82857710542007,75.69407143231865,26.301619594705755,158.37536314266688
houston_ssp585_late_2080s_hot_2080,paperb_adaptive_band_relax,35040,16704,0.8543330000000003,93.20000000000003,27.039198986077313,-0.005640964240102145,33.315373563218394,9.60249042145594,11.370711165520978,10.428639846743296,19.833572796934863,0.07258638285232903,0.05368051965278065,0.018905863199548373,0.1249851141663912,0.04190613026819923,0.11320522064302249,7.046216475095786,1428,3066,1254,0,63.199200913242,15.840146974885844,28.01605308219178,535873.4498378991,246235.9787309257,196941.30787449793,36.77806016460553,46006.50765923073,40.71777664945128,27720.60530968091,28.411802942472484,424911.305598909,424939.7174018515,172.76667689901882,102.82857710542007,75.69407143231865,26.301619594705755,158.81503783946766
houston_ssp585_late_2080s_hot_2080,paperb_gate_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,27.156434249051635,0.03860919540229887,28.053160919540232,7.153975095785441,10.169067634197884,7.78256704980843,22.581417624521073,0.07346553934046765,0.055148150821186674,0.01831738851928098,0.12951961711305568,0.04190613026819923,0.11325776882717438,6.591235632183907,1053,0,1048,0,63.29052511415525,15.836044520547945,28.070719178082193,534079.5788349867,244442.1077280133,196121.50702275772,29.691232716382327,45039.52433550679,40.71777664945128,27750.678487221798,23.03929387208992,422452.1204327172,422475.15972658934,172.76667689901882,102.82857710542007,75.69407143231865,26.301619594705755,153.45199999170654
houston_ssp585_late_2080s_hot_2080,paperb_mu_relax,35040,16704,0.8543330000000003,93.20000000000003,27.15525476610825,0.03815780651340997,28.0830938697318,7.153975095785441,10.175724506953975,7.78256704980843,22.5514846743295,0.07341967142924233,0.0550988021031358,0.018320869326106527,0.12949823772019428,0.04190613026819923,0.11323604504320926,6.561302681992337,1397,0,1210,0,63.29337899543379,15.836158675799087,28.062414383561645,534112.3306027114,244474.859495738,196132.17711470393,29.714454033271043,45061.58278996842,40.71777664945128,27751.533882647458,23.06243769298471,422465.00912426546,422488.0715619584,172.76667689901882,102.82857710542007,75.69407143231865,26.301619594705755,153.7605144947225
houston_ssp585_late_2080s_hot_2080,paperb_pmv_exceedance_guard_relax,35040,16704,0.8543330000000003,93.20000000000003,26.842771203229816,-0.07967592592592593,47.11446360153257,10.422653256704981,12.8866566190526,11.84147509578544,10.422653256704981,0.07778924670263664,0.058773013533171235,0.019016233169465407,0.1384885501113796,0.047892720306513405,0.12304444640618419,11.422413793103448,2610,6129,1090,268,62.990867579908674,16.25749279004798,27.7500447521471,538888.2860009535,249250.8148939802,198494.82351265,316.53350235157023,47188.07274194616,40.71777664945128,27526.430644783006,168.50270783417352,428035.9640526235,428204.46676045767,172.76667689901882,102.82857710542007,75.69407143231865,26.301619594705755,154.67063941473572
