weather,strategy,n_steps,occupied_steps,paperb_met,paperb_people_activity_w_per_person,mean_operative_temp_c_occ,mean_pmv_occ,pmv_violation_pct_occ,pmv_abs_gt_1_0_pct_occ,mean_ppd_pct_occ,ppd_gt_25_pct_occ,adaptive_violation_pct_occ,mean_p_tail_occ,mean_warm_tail_occ,mean_cold_tail_occ,p95_p_tail_occ,mean_zone_p_tail_ge_0p20_pct_occ,max_zone_p_tail_mean_occ,max_zone_p_tail_ge_0p20_pct_occ,relax_action_count,guard_hold_count,warm_protection_count,cold_protection_count,hvac_on_pct_all,mean_heating_setpoint_c,mean_cooling_setpoint_c,electricity_kwh,hvac_electricity_kwh,cooling_electricity_kwh,heating_electricity_kwh,fan_electricity_kwh,pump_electricity_kwh,natural_gas_kwh,zone_heating_kwh_thermal,zone_cooling_kwh_thermal,zone_hvac_kwh_thermal,peak_facility_electric_kw_15min,peak_hvac_electric_kw_15min,peak_cooling_electric_kw_15min,peak_fan_electric_kw_15min,peak_zone_hvac_kw_15min
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,diagnostic_reference,35040,16704,0.8543330000000003,93.20000000000003,24.223130763555435,-1.277454062899106,90.5411877394636,59.59650383141762,42.235451059020896,61.45234674329502,47.814894636015325,0.12739638953707308,0.10391203531797377,0.02348435421909931,0.27771273286986964,18.971503831417625,0.21959744820830648,43.277059386973185,0,0,0,0,58.005136986301366,16.767123287671232,27.13972602739726,429383.57820665854,139406.87427259088,84391.4946384734,16950.137122719352,34813.58095560426,40.71777664945128,90733.83459611952,10670.985488852255,314583.15329341945,325254.13878227177,172.03246313243523,101.83820006678016,73.92644287214155,27.078340761175284,158.3954735453403
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,paperb_adaptive_band_relax,35040,16704,0.8543330000000003,93.20000000000003,24.75630047883336,-1.0792416985951467,62.26652298850575,49.167863984674334,39.38911260775473,49.74856321839081,61.27274904214559,0.11480090983227514,0.08957532428167338,0.025225585550601774,0.23537122288869355,10.799808429118773,0.2013843232188485,39.8647030651341,6275,4884,2163,0,59.021118721461185,15.95929820439587,27.576221720377603,409174.171496714,119197.46756264633,78059.29890288261,10931.529556859978,26954.97754710987,40.71777664945128,92174.16298753809,7491.522963718248,304496.9758272799,311988.4987909982,172.03311045828931,101.83656717971783,73.92480998507921,27.078340761175284,169.8121436691412
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,paperb_gate_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,25.003025367644558,-0.9873929996807153,55.148467432950184,43.88769157088122,35.86272935329535,44.127155172413794,64.481561302682,0.12692995478331218,0.10339562909116463,0.023534325692147542,0.2609651902380996,18.097461685823752,0.23882129582396258,47.19228927203065,4693,0,2324,6,59.02682648401827,15.836665239726027,27.90978167808219,402067.7432313047,112091.03929723706,76969.42533090764,6739.965516553297,25129.986893982255,40.71777664945128,96483.69188580882,4937.44084434322,297371.68788656767,302309.1287309108,172.03311045828931,101.83656717971783,73.92480998507921,27.078340761175284,166.16539461413424
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,paperb_mu_relax,35040,16704,0.8543330000000003,93.20000000000003,25.09612064705085,-0.952301724137931,55.56154214559387,42.86997126436782,34.3162194313865,43.1573275862069,65.18199233716476,0.1325816078319118,0.10979088547607248,0.02279072235583931,0.28140488878178943,21.599616858237546,0.24181021188934038,47.41379310344828,3705,0,2088,12,58.99828767123287,15.838598744292238,27.97861015981735,401122.39564563666,111145.69171156902,77028.70788982448,6369.662315075188,24495.65995087549,40.71777664945128,98694.8753829678,4678.286337879813,295266.2859778708,299944.5723157506,172.0331104582893,101.83656717971783,73.92480998507921,27.078340761175284,166.16539461753314
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,paperb_pmv_exceedance_guard_relax,35040,16704,0.8543330000000003,93.20000000000003,25.109532841241265,-0.9469321519795657,76.73611111111111,43.342911877394634,32.497033075563934,44.85153256704981,54.178639846743295,0.14945082512619323,0.13006356911224573,0.019387256013947522,0.3078508679814088,30.812978927203066,0.25100607960240706,47.58141762452107,7537,5578,302,1892,58.75285388127855,16.82082715491726,27.67043474624146,419519.52704582503,129542.82311175742,79048.0159939038,21340.23161135576,25902.91395070398,40.71777664945128,94598.0174248026,12351.204156223726,301390.40437529475,313741.60853151843,172.03311638630987,101.8365796405602,73.92482244592158,27.078340761175284,160.27920199063814
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,paperb_ppd_guard_relax,35040,16704,0.8543330000000003,93.20000000000003,25.11781031489573,-0.9438476213282248,76.88577586206897,42.70833333333333,32.35223076554123,44.1750478927203,54.543821839080465,0.14945241255429673,0.1300900372355866,0.0193623753187101,0.3079796114993333,31.028496168582375,0.2513828267631242,47.575431034482754,7676,5503,303,1930,58.7642694063927,16.82822609121941,27.674230657429455,419501.16486375756,129524.46092968999,79078.95704407502,21336.289518138463,25857.552811682606,40.71777664945128,94574.95967856524,12349.27588031459,301234.64343229256,313583.91931260715,172.03311761323704,101.83658223716598,73.92482504252737,27.078340761175284,160.2847123273871
beijing_ssp585_baseline_2020s_heatwave_extreme_2029,reference,35040,16704,0.8543330000000003,93.20000000000003,24.223130763555435,-1.277454062899106,90.5411877394636,59.59650383141762,42.235451059020896,61.45234674329502,47.814894636015325,,,,,0.0,,0.0,0,0,0,0,58.005136986301366,16.767123287671232,27.13972602739726,429383.57820665854,139406.87427259088,84391.4946384734,16950.137122719352,34813.58095560426,40.71777664945128,90733.83459611952,10670.985488852255,314583.15329341945,325254.13878227177,172.03246313243523,101.83820006678016,73.92644287214155,27.078340761175284,158.3954735453403
beijing_ssp585_baseline_2020s_hot_2029,diagnostic_reference,35040,16704,0.8543330000000003,93.20000000000003,24.223130763555435,-1.277454062899106,90.5411877394636,59.59650383141762,42.235451059020896,61.45234674329502,47.814894636015325,0.12739638953707308,0.10391203531797377,0.02348435421909931,0.27771273286986964,18.971503831417625,0.21959744820830648,43.277059386973185,0,0,0,0,58.005136986301366,16.767123287671232,27.13972602739726,429383.57820665854,139406.87427259088,84391.4946384734,16950.137122719352,34813.58095560426,40.71777664945128,90733.83459611952,10670.985488852255,314583.15329341945,325254.13878227177,172.03246313243523,101.83820006678016,73.92644287214155,27.078340761175284,158.3954735453403
beijing_ssp585_baseline_2020s_hot_2029,paperb_adaptive_band_relax,35040,16704,0.8543330000000003,93.20000000000003,24.75630047883336,-1.0792416985951467,62.26652298850575,49.167863984674334,39.38911260775473,49.74856321839081,61.27274904214559,0.11480090983227514,0.08957532428167338,0.025225585550601774,0.23537122288869355,10.799808429118773,0.2013843232188485,39.8647030651341,6275,4884,2163,0,59.021118721461185,15.95929820439587,27.576221720377603,409174.171496714,119197.46756264633,78059.29890288261,10931.529556859978,26954.97754710987,40.71777664945128,92174.16298753809,7491.522963718248,304496.9758272799,311988.4987909982,172.03311045828931,101.83656717971783,73.92480998507921,27.078340761175284,169.8121436691412
beijing_ssp585_baseline_2020s_hot_2029,paperb_gate_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,25.003025367644558,-0.9873929996807153,55.148467432950184,43.88769157088122,35.86272935329535,44.127155172413794,64.481561302682,0.12692995478331218,0.10339562909116463,0.023534325692147542,0.2609651902380996,18.097461685823752,0.23882129582396258,47.19228927203065,4693,0,2324,6,59.02682648401827,15.836665239726027,27.90978167808219,402067.7432313047,112091.03929723706,76969.42533090764,6739.965516553297,25129.986893982255,40.71777664945128,96483.69188580882,4937.44084434322,297371.68788656767,302309.1287309108,172.03311045828931,101.83656717971783,73.92480998507921,27.078340761175284,166.16539461413424
