weather,strategy,n_steps,occupied_steps,paperb_met,paperb_people_activity_w_per_person,mean_operative_temp_c_occ,mean_pmv_occ,pmv_violation_pct_occ,pmv_abs_gt_1_0_pct_occ,mean_ppd_pct_occ,ppd_gt_25_pct_occ,adaptive_violation_pct_occ,mean_p_tail_occ,mean_warm_tail_occ,mean_cold_tail_occ,p95_p_tail_occ,mean_zone_p_tail_ge_0p20_pct_occ,max_zone_p_tail_mean_occ,max_zone_p_tail_ge_0p20_pct_occ,p90_zone_p_tail_mean_occ,p90_zone_p_tail_ge_0p20_pct_occ,relax_action_count,guard_hold_count,warm_protection_count,cold_protection_count,hvac_on_pct_all,mean_heating_setpoint_c,mean_cooling_setpoint_c,electricity_kwh,hvac_electricity_kwh,cooling_electricity_kwh,heating_electricity_kwh,fan_electricity_kwh,pump_electricity_kwh,natural_gas_kwh,zone_heating_kwh_thermal,zone_cooling_kwh_thermal,zone_hvac_kwh_thermal,peak_facility_electric_kw_15min,peak_hvac_electric_kw_15min,peak_cooling_electric_kw_15min,peak_fan_electric_kw_15min,peak_zone_hvac_kw_15min
phoenix_ssp245_baseline_2020s_heatwave_extreme_2025,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,26.684493576123106,-0.3311826309067688,30.64535440613027,11.979166666666668,12.29408017571231,12.781369731800766,39.57734674329502,0.08821774166274658,0.06958244930516,0.018635292357586573,0.17421705813710392,0.7602969348659003,0.13942848989616657,19.60009578544061,0.11789650399555315,12.206657088122604,3640,0,2088,0,65.27111872146119,15.837357305936074,27.994106735159818,473546.0726224226,183317.0627798019,145203.05336358296,92.93928098943773,34769.033244738,40.71777664945128,29402.05617470056,71.29937112508425,455878.70871064067,455950.0080817658,181.94428187871085,112.02235764826362,84.03355362218774,27.493957014244213,181.30032057729107
phoenix_ssp245_baseline_2020s_hot_2028,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,26.891985376627858,-0.23846455938697317,23.527298850574713,5.022749042145594,9.428751969951668,5.3999042145593865,34.440852490421456,0.08030674679729445,0.06143406384023321,0.018872682957061244,0.1619044851334869,0.3472222222222222,0.12053149316628807,10.90756704980843,0.10406993611684932,6.160201149425287,2425,0,1656,0,65.70776255707761,15.837143264840183,28.039190924657536,477962.8008308101,188210.13104975468,150258.79761258708,37.04940232183402,34662.83480507253,40.71777664945128,27548.8485623071,27.91932878579436,465626.0081252216,465653.92745400744,184.95726644580827,114.99476563494278,86.9264853950541,27.493957014244213,181.37092227929313
phoenix_ssp245_baseline_2020s_typical_2026,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,26.78052307309248,-0.28942544699872286,25.532806513409962,9.650383141762452,10.940380081762534,10.368773946360154,35.656130268199234,0.08445534675606273,0.06603044192366685,0.018424904832395884,0.18143794459425283,2.1671455938697317,0.13079016653357958,17.53472222222222,0.11211970163198018,11.979166666666668,3583,0,2033,0,65.47659817351598,15.838391837899543,27.987000570776257,473328.81633389194,183600.25523121515,144663.666196524,64.78582804087442,35620.37510025219,40.71777664945128,28733.852618174904,50.76545917052634,469016.9765911387,469067.7420503093,185.57033470512263,115.66061747077941,87.67625255833426,27.493957014244213,181.33709131380033
phoenix_ssp245_late_2080s_heatwave_extreme_2086,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,27.10580433873174,-0.12949684706257983,23.50933908045977,5.046695402298851,9.364682731214806,5.453783524904215,30.423850574712645,0.07909035972323555,0.05946488606632372,0.019625473656911852,0.1606882171230105,0.6226053639846743,0.12516443717559816,12.990900383141762,0.10556318018265454,7.201867816091954,2644,0,1739,0,68.01655251141553,15.837257420091325,28.0300799086758,518785.46355264226,229064.9223163908,181976.25169330128,18.29510580200287,43818.95392447896,40.71777664945128,26860.98019075224,13.400612119892886,504828.4153522708,504841.81596439076,190.34023343873267,120.46038167612927,92.7775759339267,27.493957014244213,179.81770392850734
phoenix_ssp245_late_2080s_hot_2086,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,27.10580433873174,-0.12949684706257983,23.50933908045977,5.046695402298851,9.364682731214806,5.453783524904215,30.423850574712645,0.07909035972323555,0.05946488606632372,0.019625473656911852,0.1606882171230105,0.6226053639846743,0.12516443717559816,12.990900383141762,0.10556318018265454,7.201867816091954,2644,0,1739,0,68.01655251141553,15.837257420091325,28.0300799086758,518785.46355264226,229064.9223163908,181976.25169330128,18.29510580200287,43818.95392447896,40.71777664945128,26860.98019075224,13.400612119892886,504828.4153522708,504841.81596439076,190.34023343873267,120.46038167612927,92.7775759339267,27.493957014244213,179.81770392850734
phoenix_ssp245_late_2080s_typical_2081,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,26.946744188877137,-0.2059789671136654,25.532806513409962,6.687021072796935,10.314417115076209,7.094109195402298,34.00981800766284,0.07823272601266336,0.05890557766324593,0.019327148349417424,0.13928043851041172,0.05986590038314176,0.12124236343820398,7.728687739463602,0.10350928094968549,3.945162835249042,1931,0,1423,0,66.15867579908675,15.836508276255708,28.04601170091324,494399.4778132539,203461.0714296762,161589.9356019021,25.253650060508154,38592.97645115857,40.71777664945128,26926.40190875079,20.555704699425842,469193.6816809062,469214.23738560564,189.43448430730913,119.54167645696862,91.54457416098826,27.493957014244213,180.49187129854332
phoenix_ssp245_mid_2050s_heatwave_extreme_2051,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,26.949398002800685,-0.20933931992337163,25.478927203065133,5.938697318007663,10.032867465433423,6.4415708812260535,34.46479885057471,0.08085448205559578,0.0623364921211435,0.018517989934452285,0.15201110610013352,0.25742337164750956,0.12568574914473865,11.302681992337165,0.10700649666943854,6.321839080459771,2424,0,1634,0,66.85787671232876,15.836686643835616,28.038220605022833,494703.5835265205,204784.2725353801,162668.61666300189,31.52113093465851,38832.47975673333,40.71777664945128,27302.75996098155,23.18583939486808,472162.6504147183,472185.8362541132,188.0556053638221,118.08502130902812,89.97575952094569,27.493957014244213,185.8471858638379
phoenix_ssp245_mid_2050s_hot_2058,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,27.053929472172292,-0.16551317049808428,22.114463601532567,2.143199233716475,8.729448160983118,2.58022030651341,34.434865900383144,0.07694035461509721,0.05791229559884899,0.019028059016248235,0.1301200908740166,0.011973180076628351,0.11643266426747761,5.4238505747126435,0.100004193165084,2.1910919540229887,1569,0,1308,0,66.86358447488584,15.836315639269406,28.06257848173516,496718.36639752705,206940.03988450192,164270.0162930549,4.551329957720554,39413.99113497639,40.71777664945128,25979.247937820044,2.5742747926743315,476667.46958706557,476670.0438618584,186.8386464582823,116.94569439097732,88.96264338711784,27.493957014244213,181.79625503350914
phoenix_ssp245_mid_2050s_typical_2054,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,26.91393844269699,-0.23037180715197955,23.70689655172414,6.573275862068965,9.842853838802593,7.177921455938698,38.35608237547893,0.08081366100144212,0.06177758944256424,0.019036071558877873,0.1586588664516788,0.6704980842911877,0.12435052092802047,11.200909961685824,0.10633246958005514,6.68103448275862,2482,0,1627,0,66.17865296803653,15.83705051369863,28.026812214611873,486072.4895020516,196264.35771169074,155504.7998423138,34.009778817482186,37474.02679025911,40.71777664945128,27373.980556433315,26.277170289758274,471770.18566773745,471796.46283802716,189.03754294494098,119.07297684856806,90.88116931592747,27.493957014244213,182.3808710705344
phoenix_ssp245_near_2030s_heatwave_extreme_2039,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,26.98474694112402,-0.1968943167305236,23.461446360153257,3.9810823754789273,9.209459114742549,4.196599616858237,34.69228927203065,0.07935820570379025,0.060407520694273124,0.018950685009517115,0.1445635157401167,0.09578544061302681,0.12059564832255212,8.752394636015326,0.1038640956406235,4.238505747126436,2008,0,1512,0,66.53824200913242,15.83675799086758,28.053952625570776,494222.7086537279,203238.78434975148,161145.48260648974,11.160973798421534,38829.17453275677,40.71777664945128,26408.73379168867,6.734086698654853,475400.25335478876,475406.98744148744,186.9885685271205,117.10548270075954,89.10927173075329,27.493957014244213,181.10124448743042
phoenix_ssp245_near_2030s_hot_2039,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,26.98474694112402,-0.1968943167305236,23.461446360153257,3.9810823754789273,9.209459114742549,4.196599616858237,34.69228927203065,0.07935820570379025,0.060407520694273124,0.018950685009517115,0.1445635157401167,0.09578544061302681,0.12059564832255212,8.752394636015326,0.1038640956406235,4.238505747126436,2008,0,1512,0,66.53824200913242,15.83675799086758,28.053952625570776,494222.7086537279,203238.78434975148,161145.48260648974,11.160973798421534,38829.17453275677,40.71777664945128,26408.73379168867,6.734086698654853,475400.25335478876,475406.98744148744,186.9885685271205,117.10548270075954,89.10927173075329,27.493957014244213,181.10124448743042
phoenix_ssp245_near_2030s_typical_2034,paperb_p90_tail_asym_relax,35040,16704,0.8543330000000003,93.20000000000003,26.852992783634622,-0.2573764367816092,23.688936781609197,7.513170498084292,10.654877021539352,7.914272030651341,36.45833333333333,0.08248413619436373,0.06355494464824687,0.01892919154611684,0.16404902232756083,0.9458812260536399,0.12817190952004442,13.66139846743295,0.10929686009525974,8.441091954022989,2837,0,1754,0,65.91038812785388,15.837949486301369,28.012378710045663,481158.9265711286,191414.1142592725,151340.19764194312,58.6402256597058,36763.827783281085,40.71777664945128,28523.416072434844,44.004903544682804,471964.3486753993,472008.353578944,182.88483429374656,112.84734804760235,85.23240131039424,27.493957014244213,185.2562196906816
