weather,strategy,n_steps,occupied_steps,electricity_kwh,natural_gas_kwh,peak_facility_electric_kw_15min,peak_zone_hvac_kw_15min,mean_operative_temp_c_occ,mean_pmv_occ,pmv_abs_gt_0p5_pct_occ,pmv_abs_gt_1p0_pct_occ,mean_ppd_pct_occ,ppd_gt_10_pct_occ,ppd_gt_25_pct_occ,adaptive_80_violation_pct_occ,mean_expected_tsv_occ,mean_p_tail_occ,mean_warm_tail_occ,mean_cold_tail_occ,mean_zone_p_tail_ge_0p20_pct_occ,max_zone_p_tail_mean_occ,max_zone_p_tail_ge_0p20_pct_occ,any_zone_high_mean_zone_not_high_pct_occ,relax_action_pct_all,guard_hold_pct_all,hvac_on_pct_all,horizon,period,severity,weather_year,period_order,severity_order,reference_electricity_kwh,reference_peak_facility_electric_kw_15min,reference_peak_zone_hvac_kw_15min,electricity_delta_pct_vs_reference,electricity_savings_pct_vs_reference,peak_facility_delta_pct_vs_reference,peak_zone_hvac_delta_pct_vs_reference
guangzhou_ssp585_near_2030s_hot_2033,paperb_pmv_exceedance_guard_relax,35040,16704,528102.8439854741,27154.990842320938,168.52365340543815,162.46874760569307,25.839155307729925,0.397494212962963,33.285440613026815,8.405172413793103,11.370145204121092,34.04573754789272,9.375,,0.2978378182763193,0.11198462939189636,0.08450143399129177,0.027483195400604534,11.476293103448276,0.17134841024475989,31.992337164750957,20.516044061302683,4.914383561643835,11.860730593607306,59.968607305936075,near,2030s,hot,2033,1,1,535277.5581753133,168.51945457545682,162.20290326313506,-1.340372687077862,1.340372687077862,0.002491599555609625,0.16389616783045735
guangzhou_ssp585_near_2030s_hot_2033,paperb_ppd_guard_relax,35040,16704,528221.3382840652,27155.46277560974,168.52355265091936,162.47153953725746,25.83860107470389,0.397410799808429,33.24952107279693,8.405172413793103,11.366170165083258,34.01580459770115,9.363026819923371,,0.29775134926876456,0.11198256027952484,0.08449351132470859,0.027489048954816183,11.488266283524904,0.171392227442083,32.00431034482759,20.516044061302683,5.3938356164383565,11.752283105022832,59.968607305936075,near,2030s,hot,2033,1,1,535277.5581753133,168.51945457545682,162.20290326313506,-1.318235704725168,1.318235704725168,0.00243181149195415,0.16561742651832745
guangzhou_ssp585_near_2030s_hot_2033,reference,35040,16704,535277.5581753133,27058.549902538212,168.51945457545682,162.20290326313506,25.50846639290474,0.30439786877394637,29.388170498084293,7.219827586206897,10.343545980333346,29.591714559386972,7.836446360153257,,,,,,0.0,,0.0,0.0,0.0,0.0,59.666095890410965,near,2030s,hot,2033,1,1,535277.5581753133,168.51945457545682,162.20290326313506,0.0,-0.0,0.0,0.0
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,diagnostic_reference,35040,16704,535277.5581753133,27058.549902538212,168.51945457545682,162.20290326313506,25.50846639290474,0.30439786877394637,29.388170498084293,7.219827586206897,10.343545980333346,29.591714559386972,7.836446360153257,,0.2295531495689644,0.10138717299573388,0.07234163616462633,0.029045536831107506,9.90780651340996,0.1592808953370112,28.861350574712645,18.953544061302683,0.0,0.0,59.666095890410965,near,2030s,heatwave_extreme,2033,1,2,535277.5581753133,168.51945457545682,162.20290326313506,0.0,-0.0,0.0,0.0
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,paperb_adaptive_band_relax,35040,16704,527362.5300853255,27183.726092763387,168.52284101205717,163.23300420456948,25.83700692710617,0.3964744572158365,33.41115900383142,8.477011494252872,11.397453166636671,34.15349616858238,9.482758620689655,,0.29781920495374975,0.1118823561654101,0.08441692810578708,0.02746542805962297,11.488266283524904,0.17065760576067288,31.85464559386973,20.36637931034483,0.7848173515981735,3.4788812785388123,59.974315068493155,near,2030s,heatwave_extreme,2033,1,2,535277.5581753133,168.51945457545682,162.20290326313506,-1.4786773645002138,1.4786773645002138,0.002009522644663697,0.6350693610972735
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,paperb_gate_tail_asym_relax,35040,16704,527255.5447613676,27171.199724178925,168.52411574214173,162.46756998142257,25.842947650613592,0.39815094189016603,33.39918582375479,8.47102490421456,11.28156710450638,33.44109195402299,9.249281609195402,,0.29852662824656745,0.11191504915703089,0.0845080916583024,0.02740695749872844,11.55411877394636,0.17082868003668392,31.9264846743295,20.37236590038314,6.712328767123288,0.0,59.974315068493155,near,2030s,heatwave_extreme,2033,1,2,535277.5581753133,168.51945457545682,162.20290326313506,-1.4986642521109261,1.4986642521109261,0.0027659516799838357,0.1631701485997228
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,paperb_mu_relax,35040,16704,527371.4949525016,27171.211191344337,168.52390234495778,162.46774273076161,25.84178852371984,0.39788146551724146,33.38122605363984,8.47102490421456,11.274801241398018,33.435105363984675,9.249281609195402,,0.2984377113029041,0.11194889352520636,0.084525130790097,0.027423762735109297,11.566091954022989,0.17101645122050055,31.90852490421456,20.342432950191572,9.683219178082192,0.0,59.974315068493155,near,2030s,heatwave_extreme,2033,1,2,535277.5581753133,168.51945457545682,162.20290326313506,-1.477002557283058,1.477002557283058,0.0026393210873942863,0.1632766506015848
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,paperb_pmv_exceedance_guard_relax,35040,16704,528102.8439854741,27154.990842320938,168.52365340543815,162.46874760569307,25.839155307729925,0.397494212962963,33.285440613026815,8.405172413793103,11.370145204121092,34.04573754789272,9.375,,0.2978378182763193,0.11198462939189636,0.08450143399129177,0.027483195400604534,11.476293103448276,0.17134841024475989,31.992337164750957,20.516044061302683,4.914383561643835,11.860730593607306,59.968607305936075,near,2030s,heatwave_extreme,2033,1,2,535277.5581753133,168.51945457545682,162.20290326313506,-1.340372687077862,1.340372687077862,0.002491599555609625,0.16389616783045735
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,paperb_ppd_guard_relax,35040,16704,528221.3382840652,27155.46277560974,168.52355265091936,162.47153953725746,25.83860107470389,0.397410799808429,33.24952107279693,8.405172413793103,11.366170165083258,34.01580459770115,9.363026819923371,,0.29775134926876456,0.11198256027952484,0.08449351132470859,0.027489048954816183,11.488266283524904,0.171392227442083,32.00431034482759,20.516044061302683,5.3938356164383565,11.752283105022832,59.968607305936075,near,2030s,heatwave_extreme,2033,1,2,535277.5581753133,168.51945457545682,162.20290326313506,-1.318235704725168,1.318235704725168,0.00243181149195415,0.16561742651832745
guangzhou_ssp585_near_2030s_heatwave_extreme_2033,reference,35040,16704,535277.5581753133,27058.549902538212,168.51945457545682,162.20290326313506,25.50846639290474,0.30439786877394637,29.388170498084293,7.219827586206897,10.343545980333346,29.591714559386972,7.836446360153257,,,,,,0.0,,0.0,0.0,0.0,0.0,59.666095890410965,near,2030s,heatwave_extreme,2033,1,2,535277.5581753133,168.51945457545682,162.20290326313506,0.0,-0.0,0.0,0.0
guangzhou_ssp585_mid_2050s_typical_2050,diagnostic_reference,35040,16704,541729.3684116795,28495.069721493313,169.97691442880614,165.1784355762399,25.58431410276793,0.32595214719029375,33.087883141762454,9.979645593869732,11.323133710764967,33.2375478927203,10.578304597701148,,0.2538709528303983,0.10757308791423269,0.07952196808476977,0.02805111982946286,12.990900383141762,0.16809348520370637,32.06417624521073,19.073275862068968,0.0,0.0,60.11986301369863,mid,2050s,typical,2050,2,0,541729.3684116795,169.97691442880614,165.1784355762399,0.0,-0.0,0.0,0.0
guangzhou_ssp585_mid_2050s_typical_2050,paperb_adaptive_band_relax,35040,16704,534315.3192286884,28661.262622373237,169.91549211999632,166.08149465638516,25.881444822323573,0.40959614463601535,38.60751915708812,11.206896551724139,12.42445389671457,39.535440613026815,12.266522988505747,,0.3163107854038166,0.11716658693890322,0.09066459981089833,0.026501987128004865,14.050526819923373,0.17982194402834784,34.985632183908045,20.935105363984675,1.7265981735159819,4.317922374429224,60.25399543378995,mid,2050s,typical,2050,2,0,541729.3684116795,169.97691442880614,165.1784355762399,-1.368589117612129,1.368589117612129,-0.03613567702192011,0.5467172981720392
guangzhou_ssp585_mid_2050s_typical_2050,paperb_gate_tail_asym_relax,35040,16704,534191.2915971223,28813.38689052681,169.92996978198866,164.5466726472334,25.90384398853723,0.4159858716475095,38.332136015325666,11.188936781609195,12.247278576709023,38.40996168582376,11.991139846743296,,0.3195611954640173,0.11732578217939647,0.09106087558952139,0.026264906589875053,14.056513409961685,0.18033757388171975,34.96168582375479,20.905172413793103,7.922374429223744,0.0,60.262557077625566,mid,2050s,typical,2050,2,0,541729.3684116795,169.97691442880614,165.1784355762399,-1.3914838762864923,1.3914838762864923,-0.02761824861642337,-0.38247300672302753
guangzhou_ssp585_mid_2050s_typical_2050,paperb_mu_relax,35040,16704,534258.3078247831,28813.40752537433,169.92997278238397,164.54888744446615,25.90309062158779,0.4158144157088123,38.30818965517241,11.182950191570882,12.243422986916109,38.3860153256705,11.991139846743296,,0.3195083196036016,0.11734265561552394,0.09106681875006094,0.026275836865462962,13.990660919540229,0.18036864991012252,34.92576628352491,20.935105363984675,10.33390410958904,0.0,60.26826484018265,mid,2050s,typical,2050,2,0,541729.3684116795,169.97691442880614,165.1784355762399,-1.379113081648331,1.379113081648331,-0.02761648343829748,-0.38113215540365175
guangzhou_ssp585_mid_2050s_typical_2050,paperb_pmv_exceedance_guard_relax,35040,16704,535286.7490402748,28755.648381737185,169.98332188043332,164.56315851141932,25.903497460496148,0.416374840357599,38.230363984674334,11.16499042145594,12.358431093335117,39.03256704980843,12.21264367816092,,0.3196886041769306,0.11757848092002342,0.09126856957943465,0.026309911340588733,14.056513409961685,0.180920681711715,35.15325670498085,21.096743295019156,6.215753424657534,12.902397260273974,60.29965753424658,mid,2050s,typical,2050,2,0,541729.3684116795,169.97691442880614,165.1784355762399,-1.1892689868917672,1.1892689868917672,0.0037696010947829706,-0.3724923672234426
guangzhou_ssp585_mid_2050s_typical_2050,paperb_ppd_guard_relax,35040,16704,535328.4607784215,28754.22352714917,169.98351639671878,164.5515240388266,25.901908515834158,0.41589814814814813,38.15253831417624,11.16499042145594,12.344814576392347,38.99066091954023,12.206657088122604,,0.31940234406880896,0.11754145572169425,0.09121483593934382,0.02632661978235037,14.050526819923373,0.1808392976132701,35.14128352490422,21.090756704980844,6.720890410958905,12.768264840182647,60.29680365296804,mid,2050s,typical,2050,2,0,541729.3684116795,169.97691442880614,165.1784355762399,-1.1815692496098484,1.1815692496098484,0.0038840379794180535,-0.37953594561315196
guangzhou_ssp585_mid_2050s_typical_2050,reference,35040,16704,541729.3684116795,28495.069721493313,169.97691442880614,165.1784355762399,25.58431410276793,0.32595214719029375,33.087883141762454,9.979645593869732,11.323133710764967,33.2375478927203,10.578304597701148,,,,,,0.0,,0.0,0.0,0.0,0.0,60.11986301369863,mid,2050s,typical,2050,2,0,541729.3684116795,169.97691442880614,165.1784355762399,0.0,-0.0,0.0,0.0
guangzhou_ssp585_mid_2050s_hot_2057,diagnostic_reference,35040,16704,564721.633378979,27027.429727774273,169.0277392085151,160.8863577371338,25.685467895630815,0.3654136334610472,33.79430076628353,8.004070881226054,10.986929681181548,33.81824712643678,8.90205938697318,,0.25758181213456033,0.1068187490976045,0.07917469047197412,0.02764405862563032,11.673850574712644,0.17511741232664352,34.375,22.701149425287355,0.0,0.0,60.482305936073054,mid,2050s,hot,2057,2,1,564721.633378979,169.0277392085151,160.8863577371338,0.0,-0.0,0.0,0.0
guangzhou_ssp585_mid_2050s_hot_2057,paperb_adaptive_band_relax,35040,16704,556172.49122895,27150.169176346735,169.00874031632753,163.0239730703217,25.994964703701193,0.4519155092592593,38.793103448275865,9.392959770114942,12.159948740768408,39.9066091954023,10.506465517241379,,0.3221670890589433,0.11697855438814735,0.09089040257070859,0.026088151817438694,13.164511494252872,0.18732245867810854,37.58979885057471,24.42528735632184,0.9474885844748858,1.4726027397260275,60.739155251141554,mid,2050s,hot,2057,2,1,564721.633378979,169.0277392085151,160.8863577371338,-1.5138683635822048,1.5138683635822048,-0.011240103119480871,1.3286492175305753
guangzhou_ssp585_mid_2050s_hot_2057,paperb_gate_tail_asym_relax,35040,16704,556171.3349231587,27173.287911440526,169.00961482306434,161.03636754633254,26.00250157893124,0.4540988186462324,38.76317049808429,9.40493295019157,12.016693153951707,39.002634099616856,10.219109195402298,,0.323079188897129,0.11704094038200377,0.09102970546314683,0.02601123491885689,13.194444444444445,0.18743528545111338,37.60177203065134,24.407327586206897,7.61986301369863,0.0,60.75057077625571,mid,2050s,hot,2057,2,1,564721.633378979,169.0277392085151,160.8863577371338,-1.5140731203549085,1.5140731203549085,-0.01072272843239963,0.09323960794975772
guangzhou_ssp585_mid_2050s_hot_2057,paperb_mu_relax,35040,16704,556281.5126259545,27173.26559986065,169.00990178400292,161.03749631984832,26.0014294930784,0.45384710249042143,38.72725095785441,9.410919540229886,12.010187745099724,38.97270114942529,10.213122605363985,,0.32294571829206065,0.11705937353683442,0.09103351309748357,0.02602586043935079,13.236350574712644,0.18760169825099474,37.61973180076628,24.38338122605364,10.48230593607306,0.0,60.75057077625571,mid,2050s,hot,2057,2,1,564721.633378979,169.0277392085151,160.8863577371338,-1.494563029668905,1.494563029668905,-0.01055295692630187,0.09394120473622536
guangzhou_ssp585_mid_2050s_hot_2057,paperb_pmv_exceedance_guard_relax,35040,16704,557274.5719777072,27153.93029329942,169.01103512121512,160.88485423384367,25.999158343524766,0.4537794540229884,38.69133141762452,9.446839080459771,12.148422038179989,39.76891762452107,10.542385057471265,,0.3226023819971348,0.11729307566484762,0.09118404422396716,0.026109031440880438,13.254310344827585,0.18833912863527127,37.97892720306513,24.724616858237546,5.43093607305936,13.9412100456621,60.724885844748854,mid,2050s,hot,2057,2,1,564721.633378979,169.0277392085151,160.8863577371338,-1.3187136743306183,1.3187136743306183,-0.009882453245957379,-0.0009345126033566409
guangzhou_ssp585_mid_2050s_hot_2057,paperb_ppd_guard_relax,35040,16704,557390.2943461182,27154.293338018924,169.01099708219115,160.8767484786765,25.998289261385786,0.45359295178799486,38.655411877394634,9.375,12.142171325844817,39.762931034482754,10.488505747126437,,0.3224368078420232,0.11727545513741428,0.09115819487720084,0.02611726026021339,13.242337164750959,0.18839837353699826,38.02681992337165,24.78448275862069,5.930365296803653,13.955479452054794,60.727739726027394,mid,2050s,hot,2057,2,1,564721.633378979,169.0277392085151,160.8863577371338,-1.2982217431611764,1.2982217431611764,-0.0099049578503152,-0.00597269935902478
guangzhou_ssp585_mid_2050s_hot_2057,reference,35040,16704,564721.633378979,27027.429727774273,169.0277392085151,160.8863577371338,25.685467895630815,0.3654136334610472,33.79430076628353,8.004070881226054,10.986929681181548,33.81824712643678,8.90205938697318,,,,,,0.0,,0.0,0.0,0.0,0.0,60.482305936073054,mid,2050s,hot,2057,2,1,564721.633378979,169.0277392085151,160.8863577371338,0.0,-0.0,0.0,0.0
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,diagnostic_reference,35040,16704,552386.7670287738,26773.99639383791,170.12801267770732,161.52627062051332,25.738139126935845,0.37902857598978285,34.73419540229885,11.11111111111111,11.856910162239865,34.62643678160919,11.572078544061302,,0.28495343184584415,0.11411674882310983,0.08640786177035412,0.027708887052755666,13.709291187739463,0.18415427831288086,38.05675287356322,24.347461685823752,0.0,0.0,60.585045662100455,mid,2050s,heatwave_extreme,2059,2,2,552386.7670287738,170.12801267770732,161.52627062051332,0.0,-0.0,0.0,0.0
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,paperb_adaptive_band_relax,35040,16704,543878.6385844526,26914.613551740713,170.12801727536794,161.55428561175043,26.0456112490161,0.4645632583014048,37.71551724137931,12.068965517241379,12.918956671516769,38.48778735632184,12.954980842911878,,0.34904767688748795,0.12405445664498053,0.09766517118362737,0.02638928546135311,15.080220306513409,0.19539334539551315,40.116139846743295,25.035919540229884,0.761986301369863,2.4200913242009134,60.95034246575343,mid,2050s,heatwave_extreme,2059,2,2,552386.7670287738,170.12801267770732,161.52627062051332,-1.5402484187095,1.5402484187095,2.70247124678491e-06,0.017343922526968925
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,paperb_gate_tail_asym_relax,35040,16704,543945.1227141652,26915.469247297642,170.12936248678432,161.5483530497842,26.046928965026655,0.46498044380587483,37.71551724137931,12.039032567049809,12.782770573928818,37.80531609195402,12.637691570881227,,0.34920409759581245,0.12406664682589236,0.09768721377795786,0.02637943304793444,15.032327586206899,0.1954989104963919,40.116139846743295,25.083812260536398,8.490296803652967,0.0,60.95034246575343,mid,2050s,heatwave_extreme,2059,2,2,552386.7670287738,170.12801267770732,161.52627062051332,-1.5282126253702955,1.5282126253702955,0.0007934078907645414,0.013671106988377701
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,paperb_mu_relax,35040,16704,544203.4316075376,26916.466987503652,170.12994104451002,168.21575135984776,26.044509882738115,0.46436458333333336,37.4161877394636,12.051005747126437,12.771292123117625,37.577825670498086,12.643678160919542,,0.3487654549739972,0.12403328136926292,0.09763243859280146,0.0264008427764614,15.056273946360152,0.195654856107803,40.15804597701149,25.101772030651343,11.946347031963471,0.0,60.95034246575343,mid,2050s,heatwave_extreme,2059,2,2,552386.7670287738,170.12801267770732,161.52627062051332,-1.481450300711129,1.481450300711129,0.001133479885151445,4.141419667300172
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,paperb_pmv_exceedance_guard_relax,35040,16704,544868.9238219218,26896.256028980988,170.1375474646044,161.55042064098473,26.043489336946053,0.4644824792464879,37.62571839080459,11.991139846743296,12.894707812886068,38.427921455938694,12.907088122605364,,0.34867008008424477,0.12423466365423105,0.09776858841480622,0.026466075239424767,15.068247126436782,0.1960643625332792,40.29573754789272,25.22749042145594,6.56392694063927,12.220319634703197,60.9560502283105,mid,2050s,heatwave_extreme,2059,2,2,552386.7670287738,170.12801267770732,161.52627062051332,-1.3609745300905085,1.3609745300905085,0.0056044779146224855,0.014951140999319712
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,paperb_ppd_guard_relax,35040,16704,544971.660343945,26895.43621131974,170.13754692616376,161.54912298493193,26.042925946778396,0.4643759578544061,37.60775862068966,11.96719348659004,12.892266002547366,38.42193486590038,12.90110153256705,,0.3485533331824023,0.12422588248050552,0.0977520992373754,0.026473783243130062,15.080220306513409,0.196110885631975,40.31968390804598,25.23946360153257,7.017694063926941,12.16609589041096,60.9560502283105,mid,2050s,heatwave_extreme,2059,2,2,552386.7670287738,170.12801267770732,161.52627062051332,-1.3423758727447055,1.3423758727447055,0.005604161423145015,0.014147769480987726
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,reference,35040,16704,552386.7670287738,26773.99639383791,170.12801267770732,161.52627062051332,25.738139126935845,0.37902857598978285,34.73419540229885,11.11111111111111,11.856910162239865,34.62643678160919,11.572078544061302,,,,,,0.0,,0.0,0.0,0.0,0.0,60.585045662100455,mid,2050s,heatwave_extreme,2059,2,2,552386.7670287738,170.12801267770732,161.52627062051332,0.0,-0.0,0.0,0.0
guangzhou_ssp585_late_2080s_typical_2087,diagnostic_reference,35040,16704,590235.3270307116,25287.982072381004,170.23255443668194,166.36244563033978,26.05519233729887,0.487424848339719,43.941570881226056,14.828783524904216,13.497720804355845,43.97150383141762,15.463362068965516,,0.3478559410297751,0.13025543781862098,0.1046844861856704,0.025570951632950523,19.86949233716475,0.22133747944620435,50.58069923371647,30.711206896551722,0.0,0.0,61.90924657534247,late,2080s,typical,2087,3,0,590235.3270307116,170.23255443668194,166.36244563033978,0.0,-0.0,0.0,0.0
guangzhou_ssp585_late_2080s_typical_2087,paperb_adaptive_band_relax,35040,16704,582071.2940553817,25323.882161922043,170.2278017145628,164.7916237184047,26.327999446808615,0.5631771232439335,48.10225095785441,15.601053639846743,14.653444545444872,48.820641762452105,16.91810344827586,,0.40618833114526326,0.14003100634177537,0.11572852160137907,0.024302484740396275,21.37811302681992,0.23387279654996956,53.50814176245211,32.13002873563218,0.7676940639269406,0.7277397260273972,62.3601598173516,late,2080s,typical,2087,3,0,590235.3270307116,170.23255443668194,166.36244563033978,-1.3831827072094405,1.3831827072094405,-0.0027918996662434914,-0.9442166505687632
guangzhou_ssp585_late_2080s_typical_2087,paperb_gate_tail_asym_relax,35040,16704,582144.3933022983,25322.73602705996,170.22822434902005,164.6241060259259,26.32844379646544,0.5633339319923371,48.07830459770115,15.577107279693486,14.47938104222468,48.11422413793103,16.41522988505747,,0.4062332401522529,0.14001402728487436,0.11571391455757589,0.024300112727298408,21.37212643678161,0.2339730283814242,53.502155172413794,32.13002873563218,11.815068493150685,0.0,62.377283105022826,late,2080s,typical,2087,3,0,590235.3270307116,170.23255443668194,166.36244563033978,-1.3707979441210716,1.3707979441210716,-0.002543630785667439,-1.044911066212928
guangzhou_ssp585_late_2080s_typical_2087,paperb_mu_relax,35040,16704,582378.2267327477,25322.793934589925,170.22959578151332,171.32075234323068,26.32540745338652,0.5625198355683269,47.802921455938694,15.57112068965517,14.461468659034955,47.86278735632184,16.409243295019156,,0.40559797534519887,0.139930891689948,0.11560032846361717,0.024330563226330797,21.39008620689655,0.23410705792533415,53.52610153256705,32.1360153256705,15.351027397260275,0.0,62.374429223744286,late,2080s,typical,2087,3,0,590235.3270307116,170.23255443668194,166.36244563033978,-1.3311809609042546,1.3311809609042546,-0.0017380078554340983,2.980424274303073
guangzhou_ssp585_late_2080s_typical_2087,paperb_pmv_exceedance_guard_relax,35040,16704,583256.2017116788,25322.810311796366,170.23463627961993,164.58501955673,26.32400984385198,0.5626661478288634,47.88074712643678,15.583093869731801,14.636847172436466,48.629070881226056,16.924090038314176,,0.4055881499669639,0.14038692544138107,0.11594505442717636,0.024441871014204662,21.43199233716475,0.23480732409820262,53.735632183908045,32.303639846743295,8.313356164383562,15.396689497716896,62.3601598173516,late,2080s,typical,2087,3,0,590235.3270307116,170.23255443668194,166.36244563033978,-1.1824309727685445,1.1824309727685445,0.0012229405502939272,-1.0684058333448876
guangzhou_ssp585_late_2080s_typical_2087,paperb_ppd_guard_relax,35040,16704,583404.2875288838,25322.841678791727,170.2346295682518,164.58501838912096,26.323512938897395,0.5626227650063855,47.86278735632184,15.577107279693486,14.636351074996474,48.61111111111111,16.936063218390803,,0.405520978109525,0.14041652225304163,0.1159647533369961,0.024451768916045474,21.408045977011493,0.23489174890541295,53.747605363984675,32.339559386973185,8.969748858447488,15.099885844748858,62.35445205479452,late,2080s,typical,2087,3,0,590235.3270307116,170.23255443668194,166.36244563033978,-1.1573416888129406,1.1573416888129406,0.0012189980798549271,-1.068406535191413
guangzhou_ssp585_late_2080s_typical_2087,reference,35040,16704,590235.3270307116,25287.982072381004,170.23255443668194,166.36244563033978,26.05519233729887,0.487424848339719,43.941570881226056,14.828783524904216,13.497720804355845,43.97150383141762,15.463362068965516,,,,,,0.0,,0.0,0.0,0.0,0.0,61.90924657534247,late,2080s,typical,2087,3,0,590235.3270307116,170.23255443668194,166.36244563033978,0.0,-0.0,0.0,0.0
guangzhou_ssp585_late_2080s_hot_2086,diagnostic_reference,35040,16704,610958.6513233732,26997.493943739475,173.13857230081393,165.6462201348508,26.679070741365557,0.6828336925287356,52.08931992337165,33.50694444444444,22.474996818265815,52.07734674329502,34.35105363984675,,0.49711906480796725,0.1757109829415866,0.15322384931939412,0.022487133622192443,38.18247126436782,0.26827496859043604,55.92672413793104,17.74425287356322,0.0,0.0,66.98344748858447,late,2080s,hot,2086,3,1,610958.6513233732,173.13857230081393,165.6462201348508,0.0,-0.0,0.0,0.0
guangzhou_ssp585_late_2080s_hot_2086,paperb_adaptive_band_relax,35040,16704,604817.9858222522,27137.65432408132,173.13857230081393,166.11532828762978,26.883725181841868,0.7396878991060025,55.25622605363984,34.17145593869732,23.29701129147987,55.99257662835249,35.37476053639847,,0.5396091173945874,0.18197542939447442,0.16054315947838432,0.02143226991609008,39.18223180076628,0.2760683531563663,57.57303639846744,18.39080459770115,1.0702054794520548,3.3618721461187215,67.32591324200912,late,2080s,hot,2086,3,1,610958.6513233732,173.13857230081393,165.6462201348508,-1.005086921646814,1.005086921646814,0.0,0.2831988272337771
guangzhou_ssp585_late_2080s_hot_2086,paperb_gate_tail_asym_relax,35040,16704,604644.4867098869,27158.182220932766,173.13857230081393,165.5239966864327,26.901730293369845,0.7448379629629629,55.196360153256705,34.15349616858238,23.122122283332857,55.41187739463601,34.997605363984675,,0.54197838299545,0.18213878293642402,0.1609037204216978,0.02123506251472617,39.15229885057471,0.27660942801568983,57.76460727969349,18.612308429118773,19.92579908675799,0.0,67.33447488584476,late,2080s,hot,2086,3,1,610958.6513233732,173.13857230081393,165.6462201348508,-1.0334847701737981,1.0334847701737981,0.0,-0.07378583605385236
guangzhou_ssp585_late_2080s_hot_2086,paperb_mu_relax,35040,16704,604747.642430651,27158.18666242727,173.13857230081393,165.52399671592286,26.900457199093584,0.7445265804597703,55.172413793103445,34.165469348659,23.114027563287554,55.38793103448276,34.99161877394636,,0.5417292972298453,0.18211632378532652,0.1608606055991551,0.021255718186171384,39.08644636015325,0.2766299609369773,57.76460727969349,18.67816091954023,22.03767123287671,0.0,67.34018264840182,late,2080s,hot,2086,3,1,610958.6513233732,173.13857230081393,165.6462201348508,-1.016600530865519,1.016600530865519,0.0,-0.07378581825074892
guangzhou_ssp585_late_2080s_hot_2086,paperb_pmv_exceedance_guard_relax,35040,16704,605547.0743199479,27126.67697275321,173.13857230081393,165.52399588194206,26.89914459037407,0.7445876037675607,55.08261494252874,34.183429118773944,23.277559209339717,55.789032567049816,35.36278735632184,,0.5416038872209716,0.18235882667256129,0.16104259937976673,0.02131622729279449,39.17025862068966,0.2771741843179098,57.8963122605364,18.726053639846743,16.986301369863014,9.962899543378995,67.29166666666667,late,2080s,hot,2086,3,1,610958.6513233732,173.13857230081393,165.6462201348508,-0.8857517594199726,0.8857517594199726,0.0,-0.07378632172182487
guangzhou_ssp585_late_2080s_hot_2086,paperb_ppd_guard_relax,35040,16704,605629.8376584763,27126.246173562973,173.13857230081393,165.5239958818376,26.898492661174608,0.7444531449553,55.07662835249042,34.183429118773944,23.273838246828383,55.80100574712644,35.35680076628353,,0.5414707554791679,0.1823515082216402,0.16102677281159256,0.021324735410047625,39.15828544061303,0.2771722421973387,57.90828544061303,18.75,17.554223744292237,9.746004566210045,67.2945205479452,late,2080s,hot,2086,3,1,610958.6513233732,173.13857230081393,165.6462201348508,-0.8722052880918096,0.8722052880918096,0.0,-0.07378632178488553
guangzhou_ssp585_late_2080s_hot_2086,reference,35040,16704,610958.6513233732,26997.493943739475,173.13857230081393,165.6462201348508,26.679070741365557,0.6828336925287356,52.08931992337165,33.50694444444444,22.474996818265815,52.07734674329502,34.35105363984675,,,,,,0.0,,0.0,0.0,0.0,0.0,66.98344748858447,late,2080s,hot,2086,3,1,610958.6513233732,173.13857230081393,165.6462201348508,0.0,-0.0,0.0,0.0
guangzhou_ssp585_late_2080s_heatwave_extreme_2086,diagnostic_reference,35040,16704,610958.6513233732,26997.493943739475,173.13857230081393,165.6462201348508,26.679070741365557,0.6828336925287356,52.08931992337165,33.50694444444444,22.474996818265815,52.07734674329502,34.35105363984675,,0.49711906480796725,0.1757109829415866,0.15322384931939412,0.022487133622192443,38.18247126436782,0.26827496859043604,55.92672413793104,17.74425287356322,0.0,0.0,66.98344748858447,late,2080s,heatwave_extreme,2086,3,2,610958.6513233732,173.13857230081393,165.6462201348508,0.0,-0.0,0.0,0.0
