weather,paperb_met,strategy,electricity_change_vs_reference_pct,mean_pmv,mean_ppd_pct,mean_p_tail,p_tail_ge_0_20_pct,max_zone_p_tail_ge_0_20_pct,warm_protection_actions,energy_relax_actions,guard_hold_records
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,0.89,paperb_gate_tail_asym_relax,-2.0869776494140013,-0.0493083333333333,7.512960546479482,0.0860923540416194,0.0,6.25,0,10,0
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,0.89,paperb_pmv_exceedance_guard_relax,-2.0836000151380873,-0.04926875,7.487485099856488,0.0861013259463575,0.0,6.25,0,10,69
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,0.89,paperb_ppd_guard_relax,-2.0836000151380873,-0.04926875,7.487485099856488,0.0861013259463575,0.0,6.25,0,10,75
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,0.9320000000000002,diagnostic_reference,0.0,0.0698947916666666,7.707572721128635,0.0762349037023165,0.15625,5.46875,0,0,0
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,0.9320000000000002,paperb_adaptive_band_relax,-2.0869776494140013,0.1395687499999999,7.609681741785964,0.0833392296501731,0.15625,7.187499999999999,0,10,0
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,0.9320000000000002,paperb_gate_tail_asym_relax,-2.084368132261716,0.1395864583333333,7.573052074787332,0.0833443344587483,0.15625,7.187499999999999,1,11,0
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,0.9320000000000002,paperb_pmv_exceedance_guard_relax,-2.0720560510814945,0.1395520833333333,7.610683472105802,0.0833455720903904,0.15625,6.875000000000001,2,12,83
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,0.9320000000000002,paperb_ppd_guard_relax,-2.0720561688574946,0.1395572916666666,7.610744596618277,0.0833426420516761,0.15625,6.875000000000001,2,12,82
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,1.0999999999999996,diagnostic_reference,0.0,0.52609375,12.457966063725726,0.1129367387697061,11.09375,43.75,0,0,0
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,1.0999999999999996,paperb_adaptive_band_relax,-2.0869776494140013,0.5833489583333333,13.654907874011013,0.1208947733325422,12.1875,43.90625,0,10,0
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,1.0999999999999996,paperb_gate_tail_asym_relax,-2.0730762234648203,0.5835385416666666,13.509415805173813,0.1209516107405797,12.03125,44.0625,9,19,0
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,1.0999999999999996,paperb_pmv_exceedance_guard_relax,-1.900091259191272,0.5819239583333333,13.627880456508962,0.1210510251198382,12.34375,43.90625,16,11,293
guangzhou_ssp585_mid_2050s_heatwave_extreme_2059,1.0999999999999996,paperb_ppd_guard_relax,-1.88213708753735,0.581959375,13.62835317730968,0.1210918503127737,12.34375,44.0625,17,11,297
